,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
5158,1,0,270,256627.89,-1,0.99925,2235793.87,,,0.999132,45738.07,0.999838,2722.4,0.999798,-0.41007996,27,0_270_1
5349,1,0,280,0.0,0,0.99925,2682169.83,,,0.999132,45738.07,0.999838,2722.4,0.999798,-2.71976,28,0_280_1
5540,1,0,290,0.0,0,1.000073,2805718.8,,,1.000073,170.19,1.000484,4767.28,1.000087,3.889799,29,0_290_1
5731,1,0,300,242332.96,-1,1.000073,3242054.27,0.981974,0.99449,0.999544,43205.4,1.000308,2042.76,1.000273,-1.3297796,30,0_300_1
5922,1,0,310,125761.28,-1,0.999661,3358625.96,0.988849,0.999132,0.999661,1701.2,1.000249,3234.18,0.999864,-2.850294,31,0_310_1
6113,1,0,320,161838.94,-1,1.000014,3322548.3,0.991141,0.998897,0.999661,34874.6,1.000484,24687.7,1.000143,4.210472,32,0_320_1
6304,1,0,330,158945.92,-1,1.000073,3325441.32,0.991141,0.999132,1.000073,2042.28,1.000366,170.24,1.000344,-1.5497208,33,0_330_1
6495,1,0,340,158775.74,-1,1.000073,3325611.5,0.991141,0.99972,0.999896,1871.76,1.000073,15146.91,0.999916,0.62942505,34,0_340_1
6686,1,0,350,158775.74,-1,1.000014,3325611.5,0.991141,0.999544,0.999955,18718.7,1.000895,39857.22,1.000256,-5.300045,35,0_350_1
6877,1,0,360,138864.96,-1,0.999955,3345522.28,0.991141,0.998192,0.999955,2042.04,1.000308,17874.15,0.999991,2.9599667,36,0_360_1
7068,1,0,370,121847.19,-1,0.999603,3362540.05,0.991141,0.999015,0.999485,5442.88,1.000249,33703.56,0.999591,5.0604343,37,0_370_1
7259,1,0,380,149075.62,-1,1.000308,3335311.62,0.991141,0.999955,1.000131,18892.2,1.000601,2213.64,1.000552,-4.6497583,38,0_380_1
7450,1,0,390,149075.62,-1,1.000073,3335311.62,0.991141,0.99925,1.000073,5275.89,1.000601,3235.32,1.000401,-5.2398443,39,0_390_1
7641,1,0,400,149075.62,-1,1.000073,3335311.62,0.991141,0.999015,1.000073,5275.89,1.000601,9705.96,1.000259,-4.479885,40,0_400_1
7832,1,0,410,149075.62,-1,1.000073,3335311.62,0.991141,0.999015,1.000073,5275.89,1.000601,113236.2,1.000096,-2.8598309,41,0_410_1
8023,1,0,420,112147.07,-1,0.999603,3372240.17,0.991141,0.999367,0.999603,26877.38,1.000543,4086.48,1.000419,-1.6897917,42,0_420_1
8214,1,0,430,112147.07,-1,0.999838,3372240.17,0.992198,0.999661,0.999779,26201.56,1.000543,25199.96,1.000168,1.0597706,43,0_430_1
8405,1,0,440,95129.3,-1,0.999779,3389257.94,0.996429,0.999661,0.999779,26201.56,1.000249,1361.76,1.000226,-0.20980835,44,0_440_1
8596,1,0,450,103978.54,-1,0.999896,3380408.7,0.996429,0.999779,0.999779,43725.98,1.000131,10041.8,1.000066,3.0100346,45,0_450_1
8787,1,0,460,86960.78,-1,0.999779,3397426.46,0.997428,0.999603,0.999779,43725.98,1.000014,11572.24,0.999965,8.729696,46,0_460_1
8978,1,0,470,141587.8,-1,1.000014,3385343.85,0.997781,0.999779,1.000014,4765.04,1.00019,117955.53,1.000021,5.4705143,47,0_470_1
9169,1,0,480,131036.78,-1,1.000308,3400489.66,0.999779,1.00019,1.00019,129189.39,1.000778,6301.47,1.00075,-1.9800663,48,0_480_1
9360,1,0,490,126441.99,-1,1.00019,3400489.66,0.999779,1.000073,1.000131,31657.2,1.000719,5449.6,1.000633,-1.6200542,49,0_490_1
9551,1,0,500,131036.78,-1,1.000366,3400489.66,0.999779,1.000073,1.000366,14470.4,1.000719,4427.8,1.000636,2.2995472,50,0_500_1
9742,1,0,510,128824.48,-1,1.000366,3402701.97,0.999779,1.000073,1.000366,14470.4,1.000719,7663.5,1.000597,3.4797192,51,0_510_1
9933,1,0,520,101425.88,-1,1.000954,3439290.16,0.999955,1.000778,1.000954,31342.56,1.001248,32714.88,1.001098,-2.449751,52,0_520_1
10124,1,0,530,92236.28,-1,1.000366,3439290.16,0.999955,1.000249,1.000308,20768.06,1.001248,36463.46,1.000649,21.070242,53,0_530_1
10315,1,0,540,92236.28,-1,1.000425,3439290.16,0.999955,1.000425,1.000308,19235.99,1.001248,45494.13,1.000587,28.949976,54,0_540_1
10506,1,1,0,648832.14,-1,0.99971,2714505.33,,,0.999884,517.35,1.000232,1035.06,1.0,7.330179,55,1_0_1
10697,1,1,10,576049.8,-1,0.999884,2787287.67,,,0.999826,17244.0,1.000812,17261.0,1.000319,-1.360178,56,1_10_1
10888,1,1,20,527413.26,-1,0.998782,2816090.16,,,0.998782,9129.78,0.999594,35859.2,0.998947,11.50012,57,1_20_1
11079,1,1,30,527413.26,-1,0.99884,2816090.16,,,0.998782,26355.78,0.999536,45338.57,0.99906,14.779568,58,1_30_1
11270,1,1,40,522756.57,-1,0.99942,2820746.85,,,0.999246,1723.4,1.000696,51777.0,0.999293,5.4204464,59,1_40_1
11461,1,1,50,522756.57,-1,0.999188,2820746.85,,,0.999188,10339.8,1.000754,17260.0,0.999775,1.5795231,60,1_50_1
11652,1,1,60,522756.57,-1,0.999652,2820746.85,,,0.999652,2413.74,1.000638,345.16,1.000515,-5.9598684,61,1_60_1
11843,1,1,70,505164.63,-1,0.999652,2838511.26,,,0.999652,17413.41,1.000464,17255.0,1.00006,0.10967255,62,1_70_1
12034,1,1,80,524998.68,-1,0.99971,2838511.26,,,0.999652,17413.41,1.000116,172.49,1.000111,-3.5500526,63,1_80_1
12225,1,1,90,510166.26,-1,1.000174,2853343.68,,,1.0,17247.0,1.000754,4487.6,1.000598,-7.420182,64,1_90_1
12416,1,1,100,503267.46,-1,0.999768,2860242.48,,,0.99971,689.68,1.000638,34516.0,0.999728,0.48041344,65,1_100_1
12607,1,1,110,503267.46,-1,0.999768,2860242.48,,,0.99971,2758.72,1.000696,5177.7,1.000053,-1.4299154,66,1_110_1
12798,1,1,120,606749.46,-1,0.999768,2860242.48,,,0.99971,3103.56,1.000696,5522.88,1.000065,0.76055527,67,1_120_1
12989,1,1,130,606749.46,-1,0.999768,2860242.48,,,0.99971,5000.18,1.000696,5522.88,1.000179,-5.379915,68,1_130_1
13180,1,1,140,581396.37,-1,0.999768,2885595.57,,,0.99971,862.1,1.000406,3795.88,0.999839,-2.4598837,69,1_140_1
13371,1,1,150,588295.17,-1,1.000174,2878696.77,,,1.000174,172.5,1.000406,3795.88,1.000184,-4.720092,70,1_150_1
13562,1,1,160,588295.17,-1,1.000174,2878696.77,,,1.000174,172.5,1.000406,5521.28,1.000181,-4.749894,71,1_160_1
13753,1,1,170,582776.13,-1,1.000174,2884215.81,,,1.000174,172.5,1.000406,10870.02,1.000178,1.4102459,72,1_170_1
13944,1,1,180,689017.65,-1,1.0,2892839.31,,,0.999942,17246.0,1.000406,1725.4,1.000364,1.3399124,73,1_180_1
14135,1,1,190,631412.67,-1,0.999942,2950444.29,,,0.99971,17414.42,1.000348,34506.0,0.999924,6.250143,74,1_190_1
14326,1,1,200,631412.67,-1,0.999942,2950444.29,,,0.99971,17414.42,1.000348,51759.0,0.999871,10.160208,75,1_200_1
14517,1,1,210,631412.67,-1,0.999942,2950444.29,,,0.99971,17242.0,1.000348,86265.0,0.999816,10.650158,76,1_210_1
14708,1,1,220,631412.67,-1,0.999768,2950444.29,,,0.999768,1034.58,1.000348,86265.0,0.999775,6.239414,77,1_220_1
14899,1,1,230,536726.64,-1,1.000116,3045130.32,,,1.000116,21216.27,1.000522,17946.24,1.000336,-1.0699034,78,1_230_1
15090,1,1,240,551386.59,-1,1.000348,3056340.87,,,1.00029,3967.96,1.000638,862.9,1.000576,0.84996223,79,1_240_1
15281,1,1,250,898396.23,-1,1.000638,3087902.88,,,1.000522,3796.32,1.00087,17262.0,1.000585,1.6200542,80,1_250_1
15472,1,1,260,784910.97,-1,1.000464,3201388.14,,,1.000406,34508.0,1.001044,3107.7,1.000991,-4.119873,81,1_260_1
15663,1,1,270,784910.97,-1,1.000406,3201388.14,,,1.000406,35198.16,1.001044,3970.95,1.000979,-9.059906,82,1_270_1
15854,1,1,280,176091.87,-1,1.000406,3900236.58,,,1.000406,35370.7,1.000986,17264.0,1.000796,-5.609989,83,1_280_1
16045,1,1,290,0.0,0,1.000464,4536823.35,,,1.000696,3969.57,1.001102,13812.8,1.000786,-6.0397387,84,1_290_1
16236,1,1,300,0.0,0,1.00087,4947129.48,1.00087,1.00087,1.00087,21232.26,1.001276,18477.83,1.001087,-11.969805,85,1_300_1
16427,1,1,310,0.0,0,1.001276,4947129.48,1.001276,1.001276,1.001276,2072.28,1.001508,1036.38,1.00143,-11.92987,86,1_310_1
16618,1,1,320,0.0,0,1.000522,4947129.48,1.000522,1.000522,1.000464,4141.2,1.00116,863.35,1.00104,-3.6799908,87,1_320_1
16809,1,1,330,0.0,0,1.000464,4947129.48,1.000464,1.000464,1.000464,3623.55,1.000754,5005.4,1.000586,5.389452,88,1_330_1
17000,1,1,340,0.0,0,0.999942,4926433.08,0.999942,0.999942,0.999826,1551.96,1.000696,862.95,1.000385,4.34041,89,1_340_1
17191,1,1,350,0.0,0,0.999942,4926433.08,0.999942,0.999942,0.999826,20520.36,1.000638,36414.38,1.000119,6.3705444,90,1_350_1
17382,1,1,360,0.0,0,0.999884,4926433.08,0.999884,0.999884,0.999826,25003.8,1.000232,64173.72,0.99994,6.530285,91,1_360_1
17573,1,1,370,0.0,0,0.999942,4926433.08,0.999942,0.999942,0.999826,42247.8,1.000232,64863.76,0.999986,16.280413,92,1_370_1
17764,1,1,380,0.0,0,1.000348,4947129.48,1.000348,1.000348,1.000348,19323.36,1.000754,5695.8,1.000661,3.7503242,93,1_380_1
17955,1,1,390,0.0,0,1.000638,4947129.48,1.000638,1.000638,1.00058,17602.14,1.001044,6560.7,1.000918,-3.029704,94,1_390_1
18146,1,1,400,0.0,0,1.000522,4947129.48,1.000522,1.000522,1.000464,6211.8,1.001102,17438.66,1.000631,-0.8201599,95,1_400_1
18337,1,1,410,0.0,0,1.00058,4947129.48,1.00058,1.00058,1.00058,1725.7,1.000812,6559.18,1.000628,-0.8302927,96,1_410_1
18528,1,1,420,0.0,0,1.000522,4947129.48,1.000522,1.000522,1.000464,5866.7,1.000986,46267.52,1.000523,3.3605099,97,1_420_1
18719,1,1,430,0.0,0,1.001508,4947129.48,1.001508,1.001508,1.001218,45932.88,1.001913,19699.2,1.001705,-10.060072,98,1_430_1
18910,1,1,440,0.0,0,1.00087,4947129.48,1.00087,1.00087,1.00087,13636.98,1.001334,34540.0,1.001001,3.5595894,99,1_440_1
19101,1,1,450,0.0,0,1.00058,4947129.48,1.00058,1.00058,1.00029,19149.72,1.001218,16231.92,1.000792,4.8804283,100,1_450_1
19292,1,1,460,0.0,0,1.000464,4947129.48,1.000464,1.000464,1.00029,19149.72,1.001218,20894.28,1.000734,8.909702,101,1_460_1
19483,1,1,470,0.0,0,1.000464,4998870.48,1.000464,1.000464,1.000348,40372.02,1.00087,11565.54,1.000754,9.649992,102,1_470_1
19674,1,1,480,0.0,0,1.000638,5033536.95,1.000638,1.000638,1.00058,16049.01,1.001044,3970.95,1.000952,11.960268,103,1_480_1
19865,1,1,490,0.0,0,1.000464,5033536.95,1.000464,1.000464,1.000348,51931.53,1.000754,9147.8,1.000693,7.0500374,104,1_490_1
20056,1,1,500,0.0,0,1.000812,5033536.95,1.000812,1.000812,1.000986,15192.32,1.00116,3453.4,1.001127,3.0696392,105,1_500_1
20247,1,1,510,23110.98,-1,1.000928,5027672.97,1.00087,1.000928,1.000522,33304.08,1.001218,22793.76,1.000935,6.0403347,106,1_510_1
20438,1,1,520,23110.98,-1,1.00116,5027672.97,1.00087,1.00116,1.000638,55053.02,1.00145,2418.08,1.001415,6.029606,107,1_520_1
20629,1,1,530,23110.98,-1,1.00116,5027672.97,1.00087,1.001044,1.000638,85254.52,1.00145,1209.04,1.001438,9.599924,108,1_530_1
20820,1,1,540,60536.97,-1,1.001855,5078896.56,1.001334,1.001797,1.001797,37320.48,1.002203,28174.55,1.002029,-0.5501509,109,1_540_1
21011,1,2,0,107202.27,1,1.000114,1691648.3,,,0.999546,39412.8,1.000114,9858.8,1.0,-18.560291,110,2_0_1
21202,1,2,10,0.0,0,0.999034,1798850.57,,,0.997841,17565.0,0.999148,33944.84,0.998287,-1.6200542,111,2_10_1
21393,1,2,20,0.0,0,0.998921,1798850.57,,,0.997955,17215.66,0.999034,527.58,0.999002,-6.020069,112,2_20_1
21584,1,2,30,0.0,0,0.998523,1798850.57,,,0.997955,10715.87,0.998523,527.31,0.998496,-0.6699562,113,2_30_1
21775,1,2,40,0.0,0,0.998523,1798850.57,,,0.997955,10715.87,0.998523,527.31,0.998496,-5.0997734,114,2_40_1
21966,1,2,50,0.0,0,0.998069,1798850.57,,,0.997557,28271.6,0.998125,90134.1,0.997693,4.429817,115,2_50_1
22157,1,2,60,0.0,0,0.998012,1798850.57,,,0.997557,28798.4,0.998125,91188.3,0.997694,-3.809929,116,2_60_1
22348,1,2,70,0.0,0,0.998125,1798850.57,,,0.997557,28798.4,0.998125,101027.5,0.997683,-4.85003,117,2_70_1
22539,1,2,80,0.0,0,0.998466,1798850.57,,,0.997671,25640.52,0.998466,36382.32,0.998,-15.680194,118,2_80_1
22730,1,2,90,0.0,0,0.998466,1798850.57,,,0.998069,18974.52,0.998466,50794.64,0.998177,-24.639965,119,2_90_1
22921,1,2,100,0.0,0,0.998296,1798850.57,,,0.997841,526.95,0.998353,10544.4,0.997866,-17.669796,120,2_100_1
23112,1,2,110,0.0,0,0.998353,1798850.57,,,0.997728,12645.36,0.998353,10544.4,0.998069,-20.419956,121,2_110_1
23303,1,2,120,0.0,0,0.997955,1798850.57,,,0.99733,1580.04,0.998069,20028.66,0.997384,-16.750097,122,2_120_1
23494,1,2,130,0.0,0,0.997955,1798850.57,,,0.997444,1580.22,0.998069,72735.66,0.997457,-15.779734,123,2_130_1
23685,1,2,140,0.0,0,0.996932,1798850.57,,,0.995399,65707.5,0.997046,23518.34,0.996612,-8.220077,124,2_140_1
23876,1,2,150,0.0,0,0.996648,1798850.57,,,0.995399,17522.0,0.996762,63165.6,0.995695,8.399487,125,2_150_1
24067,1,2,160,0.0,0,0.996648,1798850.57,,,0.995399,25582.12,0.996762,37548.44,0.995951,1.039505,126,2_160_1
24258,1,2,170,0.0,0,0.996762,1798850.57,,,0.995455,17523.0,0.996762,35618.38,0.995887,2.1398067,127,2_170_1
24449,1,2,180,0.0,0,0.996819,1798850.57,,,0.995569,3855.5,0.996876,54398.8,0.995656,9.36985,128,2_180_1
24640,1,2,190,0.0,0,0.996819,1798850.57,,,0.995739,5258.4,0.996876,37377.24,0.99588,9.150505,129,2_190_1
24831,1,2,200,0.0,0,0.996819,1798850.57,,,0.995796,5258.7,0.996876,39307.52,0.995924,-3.4797192,130,2_200_1
25022,1,2,210,0.0,0,0.996762,1798850.57,,,0.996307,1929.18,0.996762,175.46,0.996724,-13.110042,131,2_210_1
25213,1,2,220,0.0,0,0.996876,1798850.57,,,0.996307,1929.18,0.996876,56504.56,0.996326,-9.539723,132,2_220_1
25404,1,2,230,0.0,0,0.996819,1798850.57,,,0.996307,1929.18,0.996819,39480.75,0.996331,-5.9098005,133,2_230_1
25595,1,2,240,0.0,0,0.996762,1808004.13,,,0.995967,17532.0,0.996762,1052.76,0.996717,-18.450022,134,2_240_1
25786,1,2,250,609591.89,-1,0.996364,1858524.74,,,0.996194,17536.0,0.996762,175.46,0.996756,-17.82,135,2_250_1
25977,1,2,260,555726.71,-1,0.996137,1912389.92,,,0.995399,700.88,0.996307,17538.0,0.995433,-5.840063,136,2_260_1
26168,1,2,270,571217.35,-1,0.995569,1912389.92,,,0.995399,700.88,0.99608,32788.58,0.995413,-4.6902895,137,2_270_1
26359,1,2,280,718026.37,-1,0.995399,2074513.55,,,0.995399,1401.76,0.99608,35068.0,0.995425,-7.6800585,138,2_280_1
26550,1,2,290,857090.07,-1,0.995455,2485015.51,,,0.995171,17518.0,0.995967,525.96,0.995943,-10.510087,139,2_290_1
26741,1,2,300,1119550.8,-1,0.994376,2791483.74,0.946316,0.977504,0.994206,525.03,0.995058,175.16,0.994845,7.380247,140,2_300_1
26932,1,2,310,1061636.93,-1,0.994717,2849397.61,0.947907,0.978356,0.994717,1400.8,0.995569,36101.5,0.994749,2.1398067,141,2_310_1
27123,1,2,320,1043857.9,-1,0.994376,2867176.64,0.947907,0.978356,0.994262,19077.18,0.995228,20672.42,0.994726,2.0003319,142,2_320_1
27314,1,2,330,1038577.0,-1,0.994546,2872457.54,0.947907,0.978413,0.994262,19077.18,0.994774,2101.32,0.994723,3.2699108,143,2_330_1
27505,1,2,340,1013404.71,-1,0.994433,2897629.83,0.947907,0.979265,0.994319,175.03,0.994774,2101.32,0.994354,6.530285,144,2_340_1
27696,1,2,350,978198.71,-1,0.994433,2932835.83,0.948418,0.980685,0.994319,175.03,0.994774,2101.32,0.994354,6.120205,145,2_350_1
27887,1,2,360,975734.29,-1,0.99466,2935300.25,0.948418,0.985514,0.994319,55484.51,0.995399,10162.76,0.995232,-6.5797567,146,2_360_1
28078,1,2,370,975734.29,-1,0.994717,2935300.25,0.948418,0.983582,0.994319,48483.31,0.995399,43279.34,0.99489,4.3797493,147,2_370_1
28269,1,2,380,975734.29,-1,0.994717,2935300.25,0.948418,0.983582,0.994433,43412.4,0.995399,57296.94,0.994849,3.0601025,148,2_380_1
28460,1,2,390,975734.29,-1,0.99449,2935300.25,0.948418,0.981594,0.994433,39386.25,0.99483,1225.84,0.994818,-0.97990036,149,2_390_1
28651,1,2,400,975734.29,-1,0.99466,2935300.25,0.948418,0.980685,0.994603,2276.04,0.995001,1576.35,0.994838,3.6394596,150,2_400_1
28842,1,2,410,881734.27,-1,0.99466,3029300.27,0.958473,0.985514,0.994092,107268.87,0.995114,42741.48,0.994823,12.669563,151,2_410_1
29033,1,2,420,881734.27,-1,0.99466,3029300.27,0.958473,0.985514,0.994206,48827.79,0.995114,107379.21,0.99449,12.429953,152,2_420_1
29224,1,2,430,881734.27,-1,0.994546,3029300.27,0.958473,0.985514,0.994206,63703.64,0.995058,1401.28,0.995039,5.249977,153,2_430_1
29415,1,2,440,865363.48,-1,0.994546,3063098.03,0.965915,0.985514,0.994206,60203.44,0.995058,5429.96,0.994987,7.419586,154,2_440_1
29606,1,2,450,824700.55,-1,0.994717,3103760.96,0.969039,0.985514,0.994717,3502.0,0.995058,5429.96,0.99485,10.260344,155,2_450_1
29797,1,2,460,825756.73,-1,0.995228,3166075.58,0.989377,0.992672,0.995228,6832.41,0.995342,35567.63,0.995246,4.849434,156,2_460_1
29988,1,2,470,769955.22,-1,0.99591,3262363.99,0.990854,0.99341,0.99591,20861.89,0.996194,175.36,0.996191,0.74982643,157,2_470_1
30179,1,2,480,436730.43,-1,0.995455,3555101.88,0.99341,0.994319,0.995399,74994.16,0.995967,25421.4,0.995823,8.510351,158,2_480_1
30370,1,2,490,353644.27,-1,0.995455,3638188.04,0.993524,0.994887,0.995399,93392.26,0.995967,56102.4,0.995753,12.960434,159,2_490_1
30561,1,2,500,353644.27,-1,0.995512,3638188.04,0.993524,0.995114,0.995399,217097.58,0.995967,107471.16,0.995779,22.900105,160,2_500_1
30752,1,2,510,375471.99,-1,0.995796,3633963.32,0.993524,0.994887,0.995796,87119.13,0.99591,30328.63,0.99588,20.940304,161,2_510_1
30943,1,2,520,375471.99,-1,0.995796,3633963.32,0.993524,0.994717,0.995796,54339.9,0.99591,93264.92,0.995838,18.949509,162,2_520_1
31134,1,2,530,221269.71,-1,0.996137,3813689.95,0.993978,0.995683,0.995569,59585.0,0.996535,22804.6,0.996268,23.499727,163,2_530_1
31325,1,2,540,232535.63,-1,0.996648,3831292.95,0.993978,0.995853,0.996307,22097.88,0.99716,28260.33,0.996682,34.179688,164,2_540_1
31516,1,3,0,36043.74,1,1.000267,1207377.4,,,0.999641,17751.76,1.000323,16005.08,1.0,9.770393,165,3_0_1
31707,1,3,10,0.0,0,1.000835,1243421.14,,,1.000096,351.68,1.000835,5279.1,1.000142,10.689497,166,3_10_1
31898,1,3,20,0.0,0,1.000778,1243421.14,,,1.000096,14243.04,1.000778,17596.0,1.000401,9.479523,167,3_20_1
32089,1,3,30,0.0,0,1.00129,1243421.14,,,1.000323,70352.0,1.001347,13204.5,1.001186,5.3298473,168,3_30_1
32280,1,3,40,0.0,0,1.001916,1243421.14,,,1.001006,17600.0,1.001916,3347.04,1.001771,-1.0800362,169,3_40_1
32471,1,3,50,0.0,0,1.001916,1243421.14,,,1.00129,528.15,1.001916,3347.04,1.001376,-2.2000074,170,3_50_1
32662,1,3,60,0.0,0,1.001916,1243421.14,,,1.00129,528.15,1.001916,3347.04,1.001376,2.2399426,171,3_60_1
32853,1,3,70,0.0,0,1.001745,1243421.14,,,1.001006,37840.0,1.001802,17614.0,1.001549,15.619993,172,3_70_1
33044,1,3,80,0.0,0,1.001802,1243421.14,,,1.001006,20240.0,1.001859,4932.2,1.001692,16.030073,173,3_80_1
33235,1,3,90,0.0,0,1.001745,1243421.14,,,1.00112,17602.0,1.001802,1761.4,1.00174,14.829636,174,3_90_1
33426,1,3,100,0.0,0,1.001802,1244300.26,,,1.00112,53334.06,1.001802,6164.9,1.001732,15.319586,175,3_100_1
33617,1,3,110,0.0,0,1.001745,1244300.26,,,1.001063,1584.09,1.001802,6164.9,1.001214,17.080307,176,3_110_1
33808,1,3,120,0.0,0,1.001745,1244300.26,,,1.001177,4224.72,1.001802,3170.52,1.001534,12.429953,177,3_120_1
33999,1,3,130,0.0,0,1.003338,1244300.26,,,1.001973,21140.4,1.003622,9881.76,1.003097,3.540516,178,3_130_1
34190,1,3,140,0.0,0,1.003622,1244300.26,,,1.002428,21150.0,1.003679,9882.32,1.003281,-2.9301643,179,3_140_1
34381,1,3,150,0.0,0,1.003508,1244300.26,,,1.002485,35252.0,1.003565,11645.7,1.003297,1.0895729,180,3_150_1
34572,1,3,160,0.0,0,1.003508,1245531.02,,,1.002485,35252.0,1.003565,12351.5,1.003285,1.2898445,181,3_160_1
34763,1,3,170,0.0,0,1.002997,1245531.02,,,1.002542,17627.0,1.00311,6525.69,1.002957,-0.4297495,182,3_170_1
34954,1,3,180,0.0,0,1.002997,1614056.29,,,1.002542,39484.48,1.003053,17636.0,1.002896,4.0495396,183,3_180_1
35145,1,3,190,0.0,0,1.003565,1614056.29,,,1.002542,38250.59,1.003565,882.25,1.003542,-4.2802095,184,3_190_1
35336,1,3,200,0.0,0,1.003281,1614056.29,,,1.002598,17628.0,1.003281,7585.2,1.003076,-6.9099665,185,3_200_1
35527,1,3,210,0.0,0,1.003565,1614056.29,,,1.002769,54127.17,1.003565,882.25,1.003553,0.38981438,186,3_210_1
35718,1,3,220,0.0,0,1.003565,1614056.29,,,1.002769,54127.17,1.003565,882.25,1.003553,-0.83982944,187,3_220_1
35909,1,3,230,0.0,0,1.003452,1614056.29,,,1.002598,20095.92,1.003508,20996.36,1.003044,2.039671,188,3_230_1
36100,1,3,240,0.0,0,1.003395,1631638.6,,,1.002598,37723.92,1.003452,1764.3,1.003414,-0.4798174,189,3_240_1
36291,1,3,250,0.0,0,1.003167,1689484.41,,,1.002655,20097.06,1.003167,1763.8,1.003126,1.72019,190,3_250_1
36482,1,3,260,0.0,0,1.002769,1689484.41,,,1.002314,1057.38,1.002769,18865.17,1.002338,8.460283,191,3_260_1
36673,1,3,270,0.0,0,1.003395,1689484.41,,,1.002598,36313.68,1.003565,882.25,1.003542,-8.829832,192,3_270_1
36864,1,3,280,0.0,0,1.003395,1979768.39,,,1.002598,56585.88,1.003565,882.25,1.003551,-7.6699257,193,3_280_1
