,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
3534,99,0,180,4540293.3,1,1.001078,4573868.06,,,1.001078,51680.93,1.001324,51979.2,1.001201,9.219646,18,0_180_99
3725,99,0,190,4548931.47,1,1.001569,4580957.87,,,1.001815,24492.0,1.00206,50710.86,1.001894,1.2695789,19,0_190_99
3916,99,0,200,4548890.72,1,1.001569,4580998.62,,,1.001569,24404.38,1.001815,114296.0,1.001612,3.2401085,20,0_200_99
4107,99,0,210,4548890.72,1,1.00206,4580998.62,,,1.00206,25518.75,1.002305,265460.0,1.002081,1.2397766,21,0_210_99
4298,99,0,220,4548890.72,1,1.002305,4580998.62,,,1.002305,20420.0,1.002551,46609.85,1.00238,-2.3698807,22,0_220_99
4489,99,0,230,4548890.72,1,1.002305,4580998.62,,,1.00206,24783.81,1.002305,19684.88,1.002197,1.3399124,23,0_230_99
4680,99,0,240,3872709.77,1,1.002551,5283338.54,,,1.002305,12252.0,1.002551,46037.95,1.002357,2.3400784,24,0_240_99
4871,99,0,250,3805071.3,1,1.002305,5365808.58,,,1.00206,38421.03,1.002305,49008.0,1.002168,4.450083,25,0_250_99
5062,99,0,260,4244476.87,1,1.001815,5365808.58,,,1.001815,45677.58,1.00206,69411.0,1.001912,4.12941,26,0_260_99
5253,99,0,270,4243458.21,1,1.00206,5366827.23,,,1.00206,63327.33,1.002305,46312.56,1.002202,-1.72019,27,0_270_99
5444,99,0,280,4148030.93,1,1.00206,5682161.03,,,1.00206,44913.0,1.002305,20420.0,1.002229,-0.06020069,28,0_280_99
5635,99,0,290,5700130.05,1,1.002551,6036040.61,,,1.002796,8172.0,1.003042,75323.41,1.00282,-3.7002563,29,0_290_99
5826,99,0,300,1859079.97,1,1.003042,10919660.25,1.012859,1.008196,1.002796,30563.28,1.003042,28118.56,1.002924,-5.3197145,30,0_300_99
6017,99,0,310,1807943.66,1,1.003042,10970796.56,1.012368,1.008196,1.002796,84661.92,1.003042,52272.73,1.002948,-3.579855,31,0_310_99
6208,99,0,320,1748943.36,1,1.003042,11029796.87,1.011877,1.007459,1.002796,105663.96,1.003042,90772.27,1.002928,-2.2500753,32,0_320_99
6399,99,0,330,1688598.43,1,1.002796,11090141.79,1.011631,1.006723,1.002551,30678.35,1.002796,82741.5,1.002617,-0.88989735,33,0_330_99
6590,99,0,340,1688598.43,1,1.002796,11090141.79,1.011631,1.006723,1.002551,43750.35,1.002796,127687.5,1.002613,-1.5801191,34,0_340_99
6781,99,0,350,1750695.44,1,1.002305,11117197.18,1.011386,1.006478,1.00206,222237.69,1.002305,102345.04,1.002228,-4.5502186,35,0_350_99
6972,99,0,360,1750695.44,1,1.002305,11117197.18,1.011386,1.006478,1.00206,267640.65,1.002305,94177.04,1.002242,-1.6701221,36,0_360_99
7163,99,0,370,1644592.68,1,1.002796,11134147.54,1.011386,1.006968,1.002551,18382.5,1.002796,70973.82,1.002601,-4.3201447,37,0_370_99
7354,99,0,380,1644592.68,1,1.002796,11134147.54,1.011386,1.006723,1.002551,117484.6,1.002796,89728.56,1.00269,-6.1297417,38,0_380_99
7545,99,0,390,1591296.83,1,1.002796,11187443.39,1.010895,1.006723,1.002551,240034.6,1.002796,70728.66,1.00274,-6.930232,39,0_390_99
7736,99,0,400,1591296.83,1,1.002796,11187443.39,1.010895,1.006723,1.002551,236317.25,1.002796,75999.6,1.002737,-6.7299604,40,0_400_99
7927,99,0,410,1553973.43,1,1.002305,11313919.18,1.009913,1.005496,1.00206,62919.03,1.002305,121989.08,1.002143,-0.6401539,41,0_410_99
8118,99,0,420,1553973.43,1,1.002305,11313919.18,1.009913,1.005496,1.00206,179284.53,1.002305,122683.36,1.002206,-4.720092,42,0_420_99
8309,99,0,430,1553973.43,1,1.002305,11313919.18,1.009913,1.003532,1.00206,191574.36,1.002305,70653.2,1.002239,-5.9497356,43,0_430_99
8500,99,0,440,1553973.43,1,1.002305,11313919.18,1.007459,1.003532,1.00206,138495.36,1.002305,82333.44,1.002214,-6.3997507,44,0_440_99
8691,99,0,450,1553973.43,1,1.002305,11313919.18,1.007459,1.003532,1.00206,224442.51,1.002305,90215.56,1.002235,-4.2301416,45,0_450_99
8882,99,0,460,1512167.97,1,1.002305,11464679.62,1.005496,1.003287,1.00206,216358.17,1.002305,124929.56,1.002216,-4.5102835,46,0_460_99
9073,99,0,470,1238843.37,1,1.002305,11738004.23,1.00476,1.003042,1.00206,396214.32,1.002305,24544.84,1.002291,-5.4097176,47,0_470_99
9264,99,0,480,377145.58,1,1.002305,12599702.01,1.003042,1.002305,1.00206,248287.23,1.002305,102018.32,1.002234,-5.2297115,48,0_480_99
9455,99,0,490,449795.81,1,1.00206,12552232.85,1.003042,1.002305,1.001815,106376.92,1.00206,32664.0,1.002002,-0.770092,49,0_490_99
9646,99,0,500,424411.02,1,1.00206,12577617.65,1.003042,1.002305,1.001815,103315.42,1.00206,29846.73,1.002005,0.6997585,50,0_500_99
9837,99,0,510,424411.02,1,1.00206,12577617.65,1.003042,1.002305,1.001815,149972.68,1.00206,12208.17,1.002041,0.859499,51,0_510_99
10028,99,0,520,424411.02,1,1.00206,12577617.65,1.003042,1.002305,1.001815,166668.06,1.00206,28581.0,1.002024,1.4901161,52,0_520_99
10219,99,0,530,405627.08,1,1.00206,12596401.58,1.003042,1.002305,1.001815,11796.98,1.00206,168668.73,1.001831,0.1001358,53,0_530_99
10410,99,0,540,405627.08,1,1.001815,12596401.58,1.003042,1.002305,1.001569,95087.3,1.001815,37472.76,1.001745,5.619526,54,0_540_99
10601,99,1,0,1574230.3,-1,0.99997,6952002.01,,,0.99997,7607.16,1.00023,57837.15,1.0,-7.6001883,55,1_0_99
10792,99,1,10,1456046.8,-1,0.999449,7004869.53,,,0.999449,57676.8,0.999709,162397.48,0.999517,-3.9798021,56,1_10_99
10983,99,1,20,1503804.31,-1,0.998668,7075718.16,,,0.998668,50533.29,0.998929,88235.62,0.998763,-0.21994114,57,1_20_99
11174,99,1,30,1421467.75,-1,0.998668,7158054.71,,,0.998668,45276.6,0.998929,84436.0,0.998759,-2.2000074,58,1_30_99
11365,99,1,40,1413437.73,-1,0.998929,7166084.73,,,0.998929,36729.66,0.999189,58506.36,0.999029,-3.7902594,59,1_40_99
11556,99,1,50,1741746.57,-1,0.998929,7166084.73,,,0.998929,106619.64,0.999189,80734.17,0.999077,-5.710125,60,1_50_99
11747,99,1,60,1741746.57,-1,0.998929,7166084.73,,,0.998929,141698.96,0.999189,252644.59,0.999022,-3.219843,61,1_60_99
11938,99,1,70,2344881.98,-1,0.998929,7185410.58,,,0.998929,46631.7,0.999189,133520.42,0.998996,-2.7000904,62,1_70_99
12129,99,1,80,2330205.09,-1,0.998668,7211613.81,,,0.998668,76816.74,0.998929,148914.4,0.998757,-3.1399727,63,1_80_99
12320,99,1,90,2295433.94,-1,0.998408,7246384.96,,,0.998408,66324.44,0.998668,23022.0,0.998601,-4.299879,64,1_90_99
12511,99,1,100,2291015.51,-1,0.998408,7254069.19,,,0.998408,129733.52,0.998668,117565.68,0.998545,-4.5597553,65,1_100_99
12702,99,1,110,2291015.51,-1,0.998408,7254069.19,,,0.998408,179831.68,0.998668,34533.0,0.998626,-3.8301945,66,1_110_99
12893,99,1,120,2291015.51,-1,0.998668,7254069.19,,,0.998668,148530.27,0.998929,68047.74,0.998847,-5.379915,67,1_120_99
13084,99,1,130,2274878.62,-1,0.998668,7270206.08,,,0.998668,204396.99,0.998929,116790.34,0.998834,-2.2900105,68,1_130_99
13275,99,1,140,2274878.62,-1,0.998408,7270206.08,,,0.998408,97779.64,0.998668,118524.93,0.998526,0.770092,69,1_140_99
13466,99,1,150,2330858.25,-1,0.998408,7296294.05,,,0.998408,90146.0,0.998668,166717.65,0.998499,4.800558,70,1_150_99
13657,99,1,160,2323558.23,-1,0.998408,7303594.07,,,0.998408,92677.76,0.998668,189202.47,0.998494,5.02944,71,1_160_99
13848,99,1,170,2323558.23,-1,0.998408,7303594.07,,,0.998408,125897.52,0.998668,194075.46,0.998511,5.970001,72,1_170_99
14039,99,1,180,118759.81,-1,0.998408,9583813.23,,,0.998408,174883.24,0.998668,192041.85,0.998532,12.940168,73,1_180_99
14230,99,1,190,118759.81,-1,0.998668,9583813.23,,,0.998668,195917.22,0.998929,35386.36,0.998889,12.630224,74,1_190_99
14421,99,1,200,153108.33,-1,0.998799,9583813.23,,,0.998668,235246.47,0.998929,53079.54,0.998881,12.149811,75,1_200_99
14612,99,1,210,153108.33,-1,0.998929,9583813.23,,,0.998929,145920.76,0.999189,99046.2,0.999084,10.050535,76,1_210_99
14803,99,1,220,153108.33,-1,0.998929,9583813.23,,,0.998929,139779.96,0.999189,129067.18,0.999064,5.6004524,77,1_220_99
14994,99,1,230,153108.33,-1,0.998929,9583813.23,,,0.998929,216271.3,0.999189,72211.59,0.999124,1.9204617,78,1_230_99
15185,99,1,240,0.0,0,0.999189,9736921.57,,,0.999709,185942.81,0.99997,64814.54,0.999902,0.25987625,79,1_240_99
15376,99,1,250,0.0,0,0.99997,9802237.54,,,0.99997,323650.08,1.00023,66176.46,1.000186,-1.9699335,80,1_250_99
15567,99,1,260,0.0,0,1.0001,9802237.54,,,0.99997,276624.0,1.00023,37853.55,1.000199,4.2903423,81,1_260_99
15758,99,1,270,0.0,0,1.0001,9802237.54,,,0.99997,273934.6,1.00023,56530.53,1.000185,11.850595,82,1_270_99
15949,99,1,280,352859.96,1,0.99997,9913543.65,,,0.99997,26894.0,1.00023,111024.27,1.000021,23.189783,83,1_280_99
16140,99,1,290,1998553.62,1,0.999709,11369897.82,,,0.999709,72979.0,0.99997,43721.96,0.999872,28.649569,84,1_290_99
16331,99,1,300,0.0,0,1.00023,17701167.53,1.00023,1.00023,1.00023,116596.62,1.00049,127082.64,1.000355,22.879839,85,1_300_99
16522,99,1,310,0.0,0,1.00049,17785694.09,1.00049,1.00049,1.00049,149070.32,1.000751,64749.8,1.000672,14.020205,86,1_310_99
16713,99,1,320,0.0,0,1.001011,17785694.09,1.001011,1.001011,1.001011,39229.2,1.001271,91827.89,1.001089,8.46982,87,1_320_99
16904,99,1,330,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,81329.37,1.002052,149303.0,1.001883,1.5199184,88,1_330_99
17095,99,1,340,0.0,0,1.002312,17785694.09,1.002312,1.002312,1.002312,58381.16,1.002572,26964.0,1.00249,-6.939769,89,1_340_99
17286,99,1,350,0.0,0,1.002572,17808746.79,1.002572,1.002572,1.002572,104967.0,1.002833,164561.63,1.002674,-9.139776,90,1_350_99
17477,99,1,360,0.0,0,1.002703,17808746.79,1.002703,1.002703,1.002572,180966.96,1.002833,203207.22,1.002695,-6.440282,91,1_360_99
17668,99,1,370,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,10892.67,1.002052,72880.5,1.001826,0.38981438,92,1_370_99
17859,99,1,380,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,68242.77,1.002052,63178.5,1.001927,0.18954277,93,1_380_99
18050,99,1,390,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,19245.0,1.002052,117887.0,1.001828,-0.6598234,94,1_390_99
18241,99,1,400,0.0,0,1.001531,17785694.09,1.001531,1.001531,1.001531,52986.96,1.001792,131789.76,1.001606,2.0301342,95,1_400_99
18432,99,1,410,0.0,0,1.001531,17785694.09,1.001531,1.001531,1.001531,82385.68,1.001792,136370.07,1.001629,-5.580187,96,1_410_99
18623,99,1,420,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,255843.03,1.002052,99060.5,1.001979,-9.179711,97,1_420_99
18814,99,1,430,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,283825.26,1.002052,168206.5,1.001955,-4.900098,98,1_430_99
19005,99,1,440,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,135330.84,1.002052,162008.0,1.00191,4.630089,99,1_440_99
19196,99,1,450,0.0,0,1.001792,17785694.09,1.001792,1.001792,1.001792,216159.84,1.002052,163124.5,1.00194,7.350445,100,1_450_99
19387,99,1,460,0.0,0,1.001792,18027747.41,1.001792,1.001792,1.001792,188793.45,1.002052,55016.5,1.001993,5.7303905,101,1_460_99
19578,99,1,470,0.0,0,1.001271,18342800.95,1.001271,1.001271,1.001271,7001.54,1.001531,228840.56,1.001279,19.450188,102,1_470_99
19769,99,1,480,0.0,0,1.001011,18549929.44,1.001011,1.001011,1.001011,69035.7,1.001271,57743.47,1.001153,15.729666,103,1_480_99
19960,99,1,490,0.0,0,1.001271,18549929.44,1.001271,1.001271,1.001271,238321.65,1.001531,89735.36,1.00146,7.480383,104,1_490_99
20151,99,1,500,0.0,0,1.002052,19045562.43,1.002052,1.002052,1.002052,115461.5,1.002312,212074.57,1.002144,-7.879734,105,1_500_99
20342,99,1,510,0.0,0,1.002312,19045562.43,1.002312,1.002312,1.002312,49446.84,1.002572,636311.88,1.002331,-9.1302395,106,1_510_99
20533,99,1,520,0.0,0,1.002312,19045562.43,1.002312,1.002312,1.002312,116107.65,1.002572,560234.88,1.002357,-8.519888,107,1_520_99
20724,99,1,530,0.0,0,1.002833,19160825.92,1.002833,1.002833,1.002833,97712.08,1.003093,128877.76,1.002945,-20.009876,108,1_530_99
20915,99,1,540,0.0,0,1.002572,19160825.92,1.002572,1.002572,1.002572,24075.0,1.002833,155352.96,1.002607,-16.7799,109,1_540_99
21106,99,2,0,5606190.65,1,0.9998,14669018.91,,,0.9998,31064.0,1.000058,9010.88,1.0,-3.5101175,110,2_0_99
21297,99,2,10,5445674.23,1,1.000058,14829535.34,,,0.9998,224670.38,1.000058,71154.88,0.999996,0.9202957,111,2_10_99
21488,99,2,20,5445674.23,1,0.9998,14829535.34,,,0.999543,92313.96,0.9998,42713.0,0.999719,3.3795834,112,2_20_99
21679,99,2,30,5547234.95,1,0.999543,14829535.34,,,0.999285,516289.43,0.999543,62461.38,0.999515,7.070303,113,2_30_99
21870,99,2,40,5547234.95,1,0.999285,14829535.34,,,0.999028,54164.8,0.999285,187646.35,0.999086,12.329817,114,2_40_99
22061,99,2,50,5547234.95,1,0.999285,14829535.34,,,0.999028,568420.0,0.999285,218345.06,0.999214,9.939671,115,2_50_99
22252,99,2,60,5547234.95,1,0.999285,14829535.34,,,0.999028,579982.4,0.999285,296003.87,0.999198,9.03964,116,2_60_99
22443,99,2,70,5473443.22,1,0.9998,14829535.34,,,0.999543,103921.14,0.9998,158853.53,0.999645,0.33974648,117,2_70_99
22634,99,2,80,5331297.05,1,0.9998,14971681.51,,,0.999543,124301.64,0.9998,160678.54,0.999655,-0.039935112,118,2_80_99
22825,99,2,90,5331297.05,1,1.000058,14971681.51,,,0.9998,131167.74,1.000058,69873.16,0.999968,3.2901764,119,2_90_99
23016,99,2,100,5329277.48,1,1.000315,14971681.51,,,1.000058,92167.32,1.000315,79914.45,1.000196,2.1505356,120,2_100_99
23207,99,2,110,5329277.48,1,1.000315,14971681.51,,,1.000058,88283.32,1.000315,186674.25,1.000141,2.9098988,121,2_110_99
23398,99,2,120,5329277.48,1,1.000315,14971681.51,,,1.000058,132949.32,1.000315,165034.8,1.000173,0.7903576,122,2_120_99
23589,99,2,130,5332229.15,1,1.000058,14971681.51,,,0.9998,93192.0,1.000058,83506.0,0.999936,-0.1001358,123,2_130_99
23780,99,2,140,5332229.15,1,1.000058,14971681.51,,,0.9998,25123.01,1.000058,201929.16,0.999829,-5.970001,124,2_140_99
23971,99,2,150,5314596.81,1,1.000315,14986362.18,,,1.000058,295261.68,1.000315,55827.45,1.000274,-11.019707,125,2_150_99
24162,99,2,160,5314596.81,1,1.000315,14986362.18,,,1.000058,260305.68,1.000315,73154.55,1.000259,-12.109876,126,2_160_99
24353,99,2,170,5245465.61,1,1.000315,15055493.38,,,1.000058,290678.56,1.000315,35120.4,1.000288,-10.240078,127,2_170_99
24544,99,2,180,5633765.46,1,1.000315,15089437.57,,,1.000058,275259.08,1.000315,244638.45,1.000194,-8.280277,128,2_180_99
24735,99,2,190,5567741.28,1,1.000058,15199697.95,,,0.9998,66011.0,1.000058,73058.04,0.999923,-5.0598383,129,2_190_99
24926,99,2,200,5641533.01,1,0.999543,15199697.95,,,0.999285,100906.0,0.999543,234977.46,0.999363,2.1898746,130,2_200_99
25117,99,2,210,5640989.28,1,0.999543,15200241.68,,,0.999285,34734.95,0.999543,76553.04,0.999366,0.8404255,131,2_210_99
25308,99,2,220,5635590.83,1,0.999543,15205640.13,,,0.999285,29068.69,0.999543,188859.3,0.99932,0.48995018,132,2_220_99
25499,99,2,230,5635590.83,1,0.999543,15205640.13,,,0.999285,295421.72,0.999543,65489.34,0.999496,-2.7400255,133,2_230_99
25690,99,2,240,5590772.07,1,0.999543,15259702.28,,,0.999285,315758.16,0.999543,71972.28,0.999495,0.61035156,134,2_240_99
25881,99,2,250,5021876.68,1,0.999543,15858619.25,,,0.999285,125550.35,0.999543,206405.94,0.999383,5.6302547,135,2_250_99
26072,99,2,260,4892430.45,1,0.999543,15988065.48,,,0.999285,145110.59,0.999543,99650.94,0.999438,-2.2602081,136,2_260_99
26263,99,2,270,4892430.45,1,0.999543,15988065.48,,,0.999285,168474.21,0.999543,103649.4,0.999445,1.6701221,137,2_270_99
26454,99,2,280,3231611.66,1,0.999543,18417794.08,,,0.999285,136611.2,0.999543,128649.48,0.999418,2.0694733,138,2_280_99
26645,99,2,290,1325610.15,1,0.999543,21375288.89,,,0.999285,156132.63,0.999543,133424.34,0.999424,-0.6300211,139,2_290_99
26836,99,2,300,1326736.44,1,0.999543,24063638.07,1.00083,1.00083,0.999285,139987.67,0.999543,12422.4,0.999522,-3.5697222,140,2_300_99
27027,99,2,310,1170453.33,1,0.9998,24146129.46,1.00083,1.00083,0.999543,251320.68,0.9998,128333.15,0.999713,-5.0002337,141,2_310_99
27218,99,2,320,1195076.46,1,0.999285,24195298.05,1.00083,1.00083,0.999028,48073.2,0.999285,165679.89,0.999086,2.1195412,142,2_320_99
27409,99,2,330,1135771.22,1,0.999543,24254603.3,1.00083,1.00083,0.999285,60815.27,0.999543,91731.66,0.999388,3.0994415,143,2_330_99
27600,99,2,340,1135771.22,1,0.999543,24254603.3,1.00083,1.00083,0.999285,28641.78,0.999543,203183.88,0.999317,4.719496,144,2_340_99
27791,99,2,350,1221874.51,1,0.999028,24168500.0,1.00083,1.00083,0.99877,46276.47,0.999028,207696.4,0.998817,10.11014,145,2_350_99
27982,99,2,360,1218922.84,1,0.999028,24171451.67,1.00083,1.00083,0.99877,40884.66,0.999028,192331.6,0.998816,9.540319,146,2_360_99
28173,99,2,370,1179580.2,1,0.999285,24210794.32,1.00083,1.00083,0.999028,42796.4,0.999285,54644.48,0.999141,5.7303905,147,2_370_99
28364,99,2,380,1179580.2,1,0.999285,24210794.32,1.00083,1.00083,0.999028,180808.0,0.999285,59495.73,0.999222,3.6001205,148,2_380_99
28555,99,2,390,1128858.1,1,0.999543,24261516.42,1.00083,1.00083,0.999285,230220.92,0.999543,97515.84,0.999466,0.76055527,149,2_390_99
28746,99,2,400,1055066.37,1,0.9998,24261516.42,1.00083,1.00083,0.999543,92973.9,0.9998,206031.98,0.999623,2.3400784,150,2_400_99
28937,99,2,410,1055066.37,1,0.9998,24261516.42,1.00083,1.00083,0.999543,261957.36,0.9998,203352.71,0.999688,1.180172,151,2_410_99
29128,99,2,420,1055066.37,1,0.9998,24261516.42,1.00083,1.00083,0.999543,252718.2,0.9998,219428.33,0.999681,-1.6701221,152,2_420_99
29319,99,2,430,1013976.03,1,0.999414,24376398.49,1.00083,1.00083,0.999285,156365.49,0.999543,130241.1,0.999426,-0.38027763,153,2_430_99
29510,99,2,440,963253.92,1,0.999543,24427120.59,1.00083,1.00083,0.999285,141734.12,0.999543,142275.3,0.999414,-0.5698204,154,2_440_99
29701,99,2,450,760870.4,1,0.9998,24555712.39,1.00083,1.00083,0.999543,82570.14,0.9998,81581.83,0.999672,-7.9399347,155,2_450_99
29892,99,2,460,0.0,0,1.000058,25316582.79,1.000058,1.000058,0.9998,110937.31,1.000058,167711.12,0.999903,-8.419752,156,2_460_99
30083,99,2,470,0.0,0,1.000058,25316582.79,1.000058,1.000058,0.9998,158737.04,1.000058,198472.4,0.999915,-7.6001883,157,2_470_99
30274,99,2,480,59111.06,-1,0.999543,25670355.87,0.999543,0.999543,0.999543,83540.64,0.9998,231582.12,0.999611,-0.039935112,158,2_480_99
30465,99,2,490,59111.06,-1,0.999543,25670355.87,0.999543,0.999543,0.999543,49806.06,0.9998,290448.4,0.999581,-1.5598536,159,2_490_99
30656,99,2,500,0.0,0,0.999543,25623750.57,0.999543,0.999543,0.999285,94385.92,0.999543,99922.68,0.999411,-0.42021275,160,2_500_99
30847,99,2,510,1166453.04,1,0.999028,24457297.53,0.999543,0.999543,0.99877,31497.48,0.999028,37636.0,0.998888,4.800558,161,2_510_99
31038,99,2,520,959020.61,1,0.999285,24664729.96,0.999543,0.999543,0.999028,126255.2,0.999285,102264.35,0.99917,0.87976456,162,2_520_99
31229,99,2,530,923095.69,1,0.999285,24700654.88,0.999543,0.999543,0.999028,158614.4,0.999285,158810.52,0.999157,1.4102459,163,2_530_99
31420,99,2,540,59111.06,-1,0.999543,25670355.87,0.999543,0.999543,0.999543,105202.2,0.9998,254724.8,0.999618,-2.4700165,164,2_540_99
31611,99,3,0,677825.33,1,1.000328,6545481.11,,,0.999844,29966.36,1.000086,16560.0,1.0,3.9601326,165,3_0_99
31802,99,3,10,765171.82,1,1.000086,6565765.36,,,0.999844,56373.18,1.000086,91990.8,0.999936,6.560087,166,3_10_99
31993,99,3,20,720505.06,1,0.999844,6610432.12,,,0.999603,32317.78,0.999844,40106.91,0.999711,13.979673,167,3_20_99
32184,99,3,30,696412.33,1,0.999844,6634524.85,,,0.999603,59463.06,0.999844,85056.45,0.999702,22.02034,168,3_30_99
32375,99,3,40,696412.33,1,0.999844,6634524.85,,,0.999603,94842.96,0.999844,248174.44,0.99967,22.109747,169,3_40_99
32566,99,3,50,559183.13,1,1.000569,6664123.31,,,1.000328,162989.76,1.000569,16526.58,1.000547,12.789965,170,3_50_99
32757,99,3,60,559183.13,1,1.000811,6664123.31,,,1.000569,57283.86,1.000811,4143.0,1.000794,11.800528,171,3_60_99
32948,99,3,70,515054.52,1,1.001052,6709659.39,,,1.000811,58996.32,1.001052,59880.8,1.000931,9.649992,172,3_70_99
33139,99,3,80,538112.34,1,1.001535,6719718.73,,,1.001294,176659.9,1.001535,95565.3,1.001451,2.2602081,173,3_80_99
33330,99,3,90,538112.34,1,1.002019,6719718.73,,,1.001777,41428.53,1.002019,26381.28,1.001925,-3.439784,174,3_90_99
33521,99,3,100,545522.3,1,1.002019,6719718.73,,,1.001777,72987.2,1.002019,29326.36,1.001949,-3.2001734,175,3_100_99
33712,99,3,110,545522.3,1,1.002019,6719718.73,,,1.001777,70913.7,1.002019,86859.12,1.001886,-2.5701523,176,3_110_99
33903,99,3,120,545522.3,1,1.002019,6719718.73,,,1.001777,83354.7,1.002019,68773.84,1.001909,-1.3297796,177,3_120_99
34094,99,3,130,702828.78,1,1.002019,6719718.73,,,1.001777,83354.7,1.002019,110876.04,1.001881,-2.6899576,178,3_130_99
34285,99,3,140,709162.44,1,1.001777,6719718.73,,,1.001535,53441.94,1.001777,50054.29,1.00166,-0.45001507,179,3_140_99
34476,99,3,150,705022.79,1,1.001777,6723858.37,,,1.001535,53441.94,1.001777,58140.94,1.001651,-4.2802095,180,3_150_99
34667,99,3,160,705022.79,1,1.001777,6723858.37,,,1.001535,77322.9,1.001777,90114.31,1.001647,-3.6400557,181,3_160_99
34858,99,3,170,705022.79,1,1.001777,6723858.37,,,1.001535,116917.2,1.001777,107987.88,1.001661,-4.7397614,182,3_170_99
35049,99,3,180,159003.73,1,1.001777,7429460.71,,,1.001777,39520.91,1.002019,43512.52,1.001892,-9.040236,183,3_180_99
35240,99,3,190,159003.73,1,1.001656,7429460.71,,,1.001535,135574.2,1.001777,62122.06,1.001701,-5.6397915,184,3_190_99
35431,99,3,200,121995.31,1,1.001777,7466469.13,,,1.001535,124297.08,1.001777,54657.46,1.001703,4.719496,185,3_200_99
35622,99,3,210,121995.31,1,1.001535,7466469.13,,,1.001294,58361.6,1.001535,129894.18,1.001369,8.610487,186,3_210_99
35813,99,3,220,121995.31,1,1.001535,7466469.13,,,1.001294,91521.6,1.001535,82920.0,1.001421,6.9594383,187,3_220_99
36004,99,3,230,142072.59,1,1.001535,7466469.13,,,1.001294,5595.75,1.001535,52861.5,1.001317,12.530088,188,3_230_99
36195,99,3,240,104194.84,-1,1.001294,7996716.15,,,1.001052,12432.0,1.001294,52061.2,1.001099,15.740395,189,3_240_99
36386,99,3,250,45991.45,-1,1.001052,8386256.66,,,1.001052,45584.0,1.001294,68102.35,1.001149,13.970137,190,3_250_99
36577,99,3,260,449979.32,1,1.001777,8724879.55,,,1.001777,165880.0,1.00226,59704.11,1.002132,4.0197372,191,3_260_99
