,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
16307,73,1,300,415736.79,1,1.000092,5239001.46,1.009511,1.002958,0.999682,59462.76,1.000092,65689.8,0.999877,10.529757,85,1_300_73
16498,73,1,310,123627.12,1,1.00173,5531111.14,1.005416,1.002139,1.00132,40098.0,1.00173,58704.0,1.001487,-1.5801191,86,1_310_73
16689,73,1,320,123627.12,1,1.00173,5531111.14,1.005416,1.002139,1.00132,84890.4,1.00173,41582.0,1.001595,-4.7302246,87,1_320_73
16880,73,1,330,123627.12,1,1.00173,5531111.14,1.005416,1.002139,1.00132,98117.85,1.00173,46840.9,1.001598,-2.5999546,88,1_330_73
17071,73,1,340,123627.12,1,1.00173,5531111.14,1.005416,1.002139,1.00132,141834.45,1.00173,47354.56,1.001627,-3.6299229,89,1_340_73
17262,73,1,350,114372.79,1,1.00173,5540365.47,1.005416,1.002139,1.00132,635.7,1.00173,88985.48,1.001323,0.33974648,90,1_350_73
17453,73,1,360,113664.68,1,1.00132,5541073.58,1.005416,1.00132,1.000911,25759.76,1.00132,124352.7,1.000981,2.8896332,91,1_360_73
17644,73,1,370,113615.84,1,1.00132,5541122.42,1.005416,1.00132,1.000911,82949.36,1.00132,118729.2,1.001079,7.890463,92,1_370_73
17835,73,1,380,113615.84,1,1.00132,5541122.42,1.005416,1.00132,1.000911,129629.76,1.00132,135550.8,1.001111,5.340576,93,1_380_73
18026,73,1,390,113615.84,1,1.00132,5541122.42,1.005416,1.00132,1.000911,128529.96,1.00132,111492.0,1.00113,2.1195412,94,1_390_73
18217,73,1,400,147800.71,1,1.001116,5506937.55,1.005416,1.00132,1.000911,97906.64,1.00132,146186.55,1.001075,-0.039935112,95,1_400_73
18408,73,1,410,113615.84,1,1.00132,5541122.42,1.005416,1.00173,1.000911,153043.28,1.00132,43154.25,1.00123,-1.860261,96,1_410_73
18599,73,1,420,113615.84,1,1.00132,5541122.42,1.005416,1.00173,1.000911,168171.64,1.00132,69535.8,1.001201,-0.90003014,97,1_420_73
18790,73,1,430,64780.32,1,1.002139,5589957.94,1.005416,1.002139,1.00173,109189.44,1.002139,85669.47,1.001959,-3.899932,98,1_430_73
18981,73,1,440,113615.84,1,1.00173,5541122.42,1.002958,1.002139,1.00132,98460.15,1.00173,40628.06,1.00161,7.2801113,99,1_440_73
19172,73,1,450,113615.84,1,1.00173,5541122.42,1.002958,1.002139,1.00132,103081.2,1.00173,107770.76,1.001521,9.340048,100,1_450_73
19363,73,1,460,85486.58,1,1.00132,5569251.68,1.00173,1.00173,1.000911,129263.16,1.00132,24498.9,1.001255,9.080172,101,1_460_73
19554,73,1,470,85486.58,1,1.00132,5569251.68,1.00173,1.00173,1.000911,121417.92,1.00132,24156.6,1.001252,9.950399,102,1_470_73
19745,73,1,480,0.0,0,1.00132,5654738.26,1.00132,1.00132,1.000911,121124.64,1.00132,48679.95,1.001203,8.790493,103,1_480_73
19936,73,1,490,0.0,0,1.00173,5654738.26,1.00173,1.00173,1.00132,75819.45,1.00173,51219.24,1.001565,8.449554,104,1_490_73
20127,73,1,500,0.0,0,1.002139,5654738.26,1.002139,1.002139,1.00173,106156.4,1.002139,8319.8,1.00211,-0.1502037,105,1_500_73
20318,73,1,510,0.0,0,1.002549,5654738.26,1.002549,1.002549,1.00173,159038.92,1.002139,12235.0,1.00211,1.4305115,106,1_510_73
20509,73,1,520,0.0,0,1.002139,5654738.26,1.002139,1.002139,1.00173,130151.66,1.002139,107619.06,1.001954,5.8996677,107,1_520_73
20700,73,1,530,0.0,0,1.002139,5654738.26,1.002139,1.002139,1.00173,164958.24,1.002139,120098.76,1.001967,5.8698654,108,1_530_73
20891,73,1,540,0.0,0,1.002139,5654738.26,1.002139,1.002139,1.00173,190763.54,1.002139,144715.58,1.001963,10.579824,109,1_540_73
21082,73,2,0,1935304.43,1,0.999772,2738518.54,,,0.999772,39591.82,1.000184,31948.32,1.0,12.32028,110,2_0_73
21273,73,2,10,1715221.53,1,1.000184,2958601.43,,,0.999772,65057.55,1.000184,30712.08,1.000052,8.679628,111,2_10_73
21464,73,2,20,1715221.53,1,1.000184,2958601.43,,,0.999772,63603.75,1.000184,30978.72,1.000049,8.330345,112,2_20_73
21655,73,2,30,1731822.88,1,1.000597,2958601.43,,,1.000184,55097.52,1.000597,68773.0,1.000368,3.4797192,113,2_30_73
21846,73,2,40,1731822.88,1,1.000597,2958601.43,,,1.000184,69205.2,1.000597,20297.25,1.000503,1.0895729,114,2_40_73
22037,73,2,50,1731822.88,1,1.001009,2958601.43,,,1.000597,50221.75,1.001009,57205.08,1.00079,-2.2500753,115,2_50_73
22228,73,2,60,1700316.68,1,1.001009,2990107.63,,,1.000597,50221.75,1.001009,62396.72,1.000781,-3.5500526,116,2_60_73
22419,73,2,70,1761778.0,1,1.000597,3020741.35,,,1.000184,70150.56,1.000597,28615.0,1.000477,-2.5600195,117,2_70_73
22610,73,2,80,1679449.88,1,1.000597,3103384.52,,,1.000184,72768.48,1.000597,28760.5,1.00048,-1.8399954,118,2_80_73
22801,73,2,90,1679449.88,1,1.000597,3103384.52,,,1.000184,80040.48,1.000597,38509.0,1.000463,0.43988228,119,2_90_73
22992,73,2,100,1606743.28,1,1.000597,3176091.13,,,1.000184,97008.48,1.000597,33707.5,1.00049,1.8405914,120,2_100_73
23183,73,2,110,1606743.28,1,1.000597,3176091.13,,,1.000184,94584.48,1.000597,29609.25,1.000498,4.390478,121,2_110_73
23374,73,2,120,1606743.28,1,1.000597,3176091.13,,,1.000184,92160.48,1.000597,29609.25,1.000497,3.9100647,122,2_120_73
23565,73,2,130,1606743.28,1,1.000597,3176091.13,,,1.000184,92160.48,1.000597,36884.25,1.000479,6.9105625,123,2_130_73
23756,73,2,140,1606743.28,1,1.000597,3176091.13,,,1.000184,87457.92,1.000597,37296.5,1.000474,5.940199,124,2_140_73
23947,73,2,150,1606743.28,1,1.000597,3176091.13,,,1.000184,98438.64,1.000597,37175.25,1.000484,5.2797794,125,2_150_73
24138,73,2,160,1606743.28,1,1.000597,3176091.13,,,1.000184,98438.64,1.000597,21461.25,1.000523,4.26054,126,2_160_73
24329,73,2,170,1456361.78,1,1.001009,3326472.62,,,1.000597,60988.75,1.001009,67127.42,1.000793,1.950264,127,2_170_73
24520,73,2,180,1399965.69,1,1.001009,3407104.25,,,1.000597,82862.25,1.001009,64119.18,1.00083,3.080368,128,2_180_73
24711,73,2,190,1395894.12,1,1.001422,3517739.47,,,1.001009,40635.5,1.001422,65723.16,1.001167,0.90003014,129,2_190_73
24902,73,2,200,1395894.12,1,1.001422,3517739.47,,,1.001009,58660.68,1.001422,69145.23,1.001199,2.3901463,130,2_200_73
25093,73,2,210,1395894.12,1,1.001422,3517739.47,,,1.001009,63027.48,1.001422,69412.2,1.001206,1.989603,131,2_210_73
25284,73,2,220,1390489.6,1,1.001422,3523143.99,,,1.001009,65453.48,1.001422,62009.85,1.001221,0.36001205,132,2_220_73
25475,73,2,230,1390489.6,1,1.001422,3523143.99,,,1.001009,60358.88,1.001422,57252.93,1.001221,-2.5498867,133,2_230_73
25666,73,2,240,1598478.96,1,1.001422,3541199.47,,,1.001009,63051.74,1.001422,37909.74,1.001267,-12.099743,134,2_240_73
25857,73,2,250,1679958.83,1,1.001422,3542508.18,,,1.001009,56501.54,1.001422,52714.44,1.001223,-12.8901005,135,2_250_73
26048,73,2,260,1695469.57,1,1.001422,3542508.18,,,1.001009,79912.44,1.001422,35992.41,1.001294,-15.910268,136,2_260_73
26239,73,2,270,1712434.45,1,1.001422,3542508.18,,,1.001009,118874.0,1.001422,6674.25,1.0014,-15.739799,137,2_270_73
26430,73,2,280,500900.04,1,1.001422,5506580.2,,,1.001009,75497.12,1.001422,29415.24,1.001306,-13.369918,138,2_280_73
26621,73,2,290,0.0,0,1.001009,8148059.65,,,1.001009,42794.64,1.001422,68392.86,1.001168,-9.959936,139,2_290_73
26812,73,2,300,2085613.22,-1,1.000597,8811119.66,0.958097,0.980791,0.999772,26846.84,1.000184,17452.8,1.000022,-0.20980835,140,2_300_73
27003,73,2,310,1319212.89,-1,0.999359,9577519.99,0.980791,0.987393,0.999359,207710.72,0.999772,44243.98,0.999699,1.0097027,141,2_310_73
27194,73,2,320,1319212.89,-1,0.999359,9577519.99,0.980791,0.987393,0.999359,80604.16,0.999772,73901.5,0.999574,0.92983246,142,2_320_73
27385,73,2,330,1319212.89,-1,0.999359,9577519.99,0.980791,0.987393,0.999359,114512.16,0.999772,82309.31,0.999599,2.8002262,143,2_330_73
27576,73,2,340,1319212.89,-1,0.999359,9577519.99,0.980791,0.987393,0.999359,207032.56,0.999772,77536.0,0.999659,1.9097328,144,2_340_73
27767,73,2,350,1311942.23,-1,0.999359,9584790.65,0.980791,0.987393,0.999359,142340.94,0.999772,77632.92,0.999626,1.9097328,145,2_350_73
27958,73,2,360,1283417.0,-1,0.999359,9613315.88,0.980791,0.986568,0.999359,144084.78,0.999772,59072.74,0.999652,4.26054,146,2_360_73
28149,73,2,370,1266476.36,-1,0.999359,9630256.51,0.980791,0.989044,0.999359,231276.78,0.999772,27670.66,0.999728,5.379915,147,2_370_73
28340,73,2,380,1259205.7,-1,0.999359,9637527.18,0.980791,0.988218,0.999359,149606.94,0.999772,117006.67,0.999591,5.489588,148,2_380_73
28531,73,2,390,1259205.7,-1,0.999359,9637527.18,0.980791,0.990281,0.999359,340944.94,0.999772,147269.94,0.999647,2.0503998,149,2_390_73
28722,73,2,400,1279539.32,-1,0.999565,9617193.56,0.980791,0.990694,0.999359,454778.94,0.999772,123306.47,0.999684,3.6597252,150,2_400_73
28913,73,2,410,1253849.65,-1,0.999565,9642883.23,0.980791,0.990281,0.999359,333703.16,0.999772,98906.86,0.999677,2.5498867,151,2_410_73
29104,73,2,420,1222343.45,-1,0.999772,9674389.42,0.980791,0.990694,0.999772,87252.23,1.000184,77786.16,0.99999,0.029802322,152,2_420_73
29295,73,2,430,1176126.29,-1,0.999772,9720606.59,0.980791,0.997709,0.999772,143417.37,1.000184,144179.52,0.999977,-0.56028366,153,2_430_73
29486,73,2,440,1176126.29,-1,0.999772,9720606.59,0.982442,0.993582,0.999772,148263.37,1.000184,157487.28,0.999972,-0.14007092,154,2_440_73
29677,73,2,450,1129618.3,-1,0.999772,9767114.58,0.983267,0.998121,0.999772,123282.24,1.000184,118751.76,0.999982,-0.21994114,155,2_450_73
29868,73,2,460,937551.68,-1,0.999772,9959181.2,0.994408,0.998121,0.999772,140340.16,1.000184,38444.64,1.000096,-2.3800135,156,2_460_73
30059,73,2,470,848922.33,-1,0.999772,10047810.55,0.997296,0.999359,0.999772,129969.72,1.000184,69132.48,1.000041,-0.79989433,157,2_470_73
30250,73,2,480,640036.25,-1,0.999772,10341521.0,0.998946,0.999359,0.999772,169295.01,1.000184,50443.44,1.00009,-1.4102459,158,2_480_73
30441,73,2,490,625761.52,-1,0.999772,10355795.73,0.999359,0.999359,0.999772,166605.48,1.000184,34008.72,1.000114,-0.5698204,159,2_490_73
30632,73,2,500,610759.72,-1,0.999772,10370797.53,0.999359,0.999359,0.999772,152115.94,1.000184,109443.6,1.000012,-2.9599667,160,2_500_73
30823,73,2,510,610759.72,-1,0.999772,10370797.53,0.999359,0.999359,0.999772,148336.06,1.000184,161947.44,0.999969,-0.9101629,161,2_510_73
31014,73,2,520,610759.72,-1,0.999772,10370797.53,0.999359,0.999359,0.999772,154563.17,1.000184,172128.24,0.999967,2.0503998,162,2_520_73
31205,73,2,530,610759.72,-1,0.999772,10370797.53,0.999359,0.999359,0.999772,186571.0,1.000184,215372.4,0.999963,0.0,163,2_530_73
31396,73,2,540,610759.72,-1,0.999772,10370797.53,0.999359,0.999359,0.999772,184172.23,1.000184,220196.16,0.99996,0.009536743,164,2_540_73
31587,73,3,0,1016492.26,-1,1.000024,3706949.36,,,0.999606,191440.0,1.000024,11515.14,1.0,-5.310178,165,3_0_73
31778,73,3,10,630301.33,-1,0.999606,4093140.29,,,0.999606,143053.54,1.000024,38088.54,0.999936,-0.47028065,166,3_10_73
31969,73,3,20,654240.76,-1,0.999815,4069200.86,,,0.999606,152816.98,1.000024,40123.44,0.999937,-0.19013882,167,3_20_73
32160,73,3,30,663505.32,-1,0.999815,4069200.86,,,0.999606,150591.49,1.000024,35335.44,0.999944,3.2103062,168,3_30_73
32351,73,3,40,65019.5,-1,0.999815,4667686.68,,,0.999606,56929.47,1.000024,49723.38,0.999829,4.5502186,169,3_40_73
32542,73,3,50,81418.01,-1,0.999815,4667686.68,,,0.999606,55062.93,1.000024,47520.9,0.99983,3.8194656,170,3_50_73
32733,73,3,60,81418.01,-1,0.999815,4667686.68,,,0.999606,65209.25,1.000024,38950.38,0.999868,5.5897236,171,3_60_73
32924,73,3,70,0.0,0,0.999815,4749104.69,,,1.000024,43546.86,1.000441,45744.5,1.000227,0.6902218,172,3_70_73
33115,73,3,80,0.0,0,1.000233,4750014.39,,,1.000024,49675.5,1.000441,37888.9,1.000261,-0.15974045,173,3_80_73
33306,73,3,90,0.0,0,1.000233,4750014.39,,,1.000024,66936.24,1.000441,39373.8,1.000287,-1.1897087,174,3_90_73
33497,73,3,100,0.0,0,1.000233,4750014.39,,,1.000024,67869.9,1.000441,18202.0,1.000353,-1.5199184,175,3_100_73
33688,73,3,110,0.0,0,1.000233,4750014.39,,,1.000024,63177.66,1.000441,43517.15,1.000271,-0.01013279,176,3_110_73
33879,73,3,120,0.0,0,1.000233,4750014.39,,,1.000024,142826.04,1.000441,34320.35,1.000361,-1.7398596,177,3_120_73
34070,73,3,130,0.0,0,1.000233,4750014.39,,,1.000024,101218.32,1.000441,63730.95,1.00028,-0.33020973,178,3_130_73
34261,73,3,140,0.0,0,1.000233,4750014.39,,,1.000024,70646.94,1.000441,73310.95,1.000229,0.28967857,179,3_140_73
34452,73,3,150,0.0,0,1.000233,4750014.39,,,1.000024,70120.26,1.000441,66030.15,1.000239,-0.97990036,180,3_150_73
34643,73,3,160,0.0,0,1.000441,5629668.85,,,1.000024,66050.46,1.000441,74771.9,1.00022,-9.019971,181,3_160_73
34834,73,3,170,643898.93,1,1.000233,6182741.56,,,1.000024,102989.88,1.000441,51324.85,1.000303,-8.890033,182,3_170_73
35025,73,3,180,397250.95,1,1.000441,6459984.14,,,1.000024,90493.2,1.000441,44954.15,1.000303,-5.030036,183,3_180_73
35216,73,3,190,389757.91,1,1.000441,6467477.18,,,1.000024,119221.2,1.000441,40188.1,1.000336,-4.540086,184,3_190_73
35407,73,3,200,369265.75,1,1.000441,6487969.33,,,1.000024,112206.78,1.000441,33218.65,1.000346,-0.06020069,185,3_200_73
35598,73,3,210,369265.75,1,1.000441,6487969.33,,,1.000024,98656.74,1.000441,57815.3,1.000287,0.71048737,186,3_210_73
35789,73,3,220,439695.56,1,1.000441,6487969.33,,,0.999188,55063.84,0.999606,31109.0,0.999455,10.880232,187,3_220_73
35980,73,3,230,395455.49,1,0.999606,6543317.3,,,0.999188,97928.48,0.999606,17229.6,0.999543,9.410381,188,3_230_73
36171,73,3,240,437397.38,1,1.000024,6579992.51,,,0.999606,110771.97,1.000024,40745.88,0.999911,8.449554,189,3_240_73
36362,73,3,250,102436.83,1,1.000024,6958235.55,,,0.999606,81505.58,1.000024,36532.44,0.999894,6.740093,190,3_250_73
36553,73,3,260,1342092.48,1,0.999815,6934296.12,,,1.000024,96310.62,1.000441,51348.8,1.000296,2.3305416,191,3_260_73
36744,73,3,270,1324473.06,1,1.000441,6964244.35,,,1.000024,113284.08,1.000441,52354.7,1.000309,1.9598007,192,3_270_73
