,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
2066625,135,192,90,0.0,0,0.998881,2641750.05,,,0.998123,57693.44,0.998881,105834.12,0.99839,-1.4901161,10569,192_90_135
2066824,135,192,100,0.0,0,0.998123,2641750.05,,,0.997364,32046.55,0.998123,35926.8,0.997722,-14.539957,10570,192_100_135
2067023,135,192,110,0.0,0,0.997743,2641750.05,,,0.997364,20961.1,0.998123,108227.84,0.997487,-10.129809,10571,192_110_135
2067222,135,192,120,0.0,0,0.996985,2641750.05,,,0.996606,18382.86,0.997364,42579.7,0.996834,-12.33995,10572,192_120_135
2067421,135,192,130,0.0,0,0.996985,2641750.05,,,0.996606,4546.44,0.997364,54730.3,0.996664,-13.570189,10573,192_130_135
2067620,135,192,140,0.0,0,0.996985,2642185.15,,,0.996606,4546.44,0.997364,67854.0,0.996653,-17.430187,10574,192_140_135
2067819,135,192,150,0.0,0,0.996985,2642185.15,,,0.996606,11129.58,0.997364,64908.4,0.996717,-29.879808,10575,192_150_135
2068018,135,192,160,0.0,0,0.996226,2642185.15,,,0.995847,18828.42,0.996606,131689.08,0.995942,-41.099785,10576,192_160_135
2068217,135,192,170,0.0,0,0.996226,2642185.15,,,0.995847,9716.2,0.996606,141228.72,0.995896,-38.6101,10577,192_170_135
2068416,135,192,180,0.0,0,0.995847,2718762.2,,,0.995089,25229.76,0.995847,103425.01,0.995238,-30.850172,10578,192_180_135
2068615,135,192,190,0.0,0,0.995847,2718762.2,,,0.995089,16268.8,0.995847,184174.51,0.99515,-30.699968,10579,192_190_135
2068814,135,192,200,0.0,0,0.995089,2741967.36,,,0.99433,27753.87,0.995089,127040.96,0.994466,-31.080246,10580,192_200_135
2069013,135,192,210,0.0,0,0.99433,2741967.36,,,0.993572,183858.5,0.99433,117006.75,0.994035,-25.079845,10581,192_210_135
2069212,135,192,220,0.0,0,0.992813,2741967.36,,,0.992055,18782.88,0.992813,74050.13,0.992208,18.620491,10582,192_220_135
2069411,135,192,230,0.0,0,0.992813,2741967.36,,,0.992055,64824.48,0.992813,51103.36,0.992479,8.499622,10583,192_230_135
2069610,135,192,240,0.0,0,0.992813,2747096.23,,,0.992055,67191.96,0.992813,57831.62,0.992463,7.740259,10584,192_240_135
2069809,135,192,250,0.0,0,0.992813,2747096.23,,,0.992055,59016.96,0.992813,46482.59,0.992479,14.849901,10585,192_250_135
2070008,135,192,260,0.0,0,0.991676,2747096.23,,,0.991296,21186.47,0.992055,27010.2,0.99163,33.73027,10586,192_260_135
2070207,135,192,270,0.0,0,0.992055,2749733.18,,,0.991296,7998.84,0.992055,35041.32,0.991438,31.130314,10587,192_270_135
2070406,135,192,280,0.0,0,0.993572,2875502.55,,,0.992813,49480.2,0.993572,7860.0,0.993468,11.290312,10588,192_280_135
2070605,135,192,290,0.0,0,0.992434,3026098.81,,,0.992055,128524.08,0.992813,71995.0,0.992541,15.000105,10589,192_290_135
2070804,135,192,300,0.0,0,0.992813,3421325.0,0.992813,0.992813,0.992055,135064.08,0.992813,54637.66,0.992595,12.329817,10590,192_300_135
2071003,135,192,310,0.0,0,0.993193,3312010.2,0.993193,0.993193,0.992813,13155.45,0.993572,18864.0,0.993125,6.4897537,10591,192_310_135
2071202,135,192,320,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,36023.68,0.993572,70988.9,0.993069,-4.8601627,10592,192_320_135
2071401,135,192,330,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,38824.94,0.993572,63011.0,0.993103,2.5296211,10593,192_330_135
2071600,135,192,340,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,37319.59,0.993572,75914.5,0.993063,-5.6797266,10594,192_340_135
2071799,135,192,350,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,59912.93,0.993572,1441.0,0.993554,-6.890297,10595,192_350_135
2071998,135,192,360,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,54755.47,0.993572,19427.3,0.993373,-2.9999018,10596,192_360_135
2072197,135,192,370,0.0,0,0.993193,3312010.2,0.993193,0.993193,0.992813,38406.06,0.993572,51234.1,0.993138,-1.8000603,10597,192_370_135
2072396,135,192,380,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,75764.92,0.993572,43675.4,0.993295,-3.799796,10598,192_380_135
2072595,135,192,390,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,73749.06,0.993572,39784.7,0.993306,-10.979772,10599,192_390_135
2072794,135,192,400,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,61365.92,0.993572,49871.7,0.993232,-4.220009,10600,192_400_135
2072993,135,192,410,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,66431.75,0.993572,76569.5,0.993166,-8.460283,10601,192_410_135
2073192,135,192,420,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,61719.35,0.993572,166343.8,0.993019,-13.459921,10602,192_420_135
2073391,135,192,430,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,71759.38,0.993572,184945.8,0.993026,-16.450287,10603,192_430_135
2073590,135,192,440,0.0,0,0.993572,3312010.2,0.993572,0.993572,0.992813,107220.19,0.993572,185391.2,0.993091,-12.450218,10604,192_440_135
2073789,135,192,450,0.0,0,0.993193,3445571.76,0.993193,0.993193,0.992813,129761.17,0.993572,253864.9,0.99307,-1.3297796,10605,192_450_135
2073988,135,192,460,0.0,0,0.993572,3445571.76,0.993572,0.993572,0.992813,132352.99,0.993572,257192.3,0.993071,9.469986,10606,192_460_135
2074187,135,192,470,0.0,0,0.992813,3569969.91,0.992813,0.992813,0.992055,106392.72,0.992813,66745.91,0.992521,19.949675,10607,192_470_135
2074386,135,192,480,0.0,0,0.992813,3575243.82,0.992813,0.992813,0.992055,126823.68,0.992813,182461.51,0.992366,28.18942,10608,192_480_135
2074585,135,192,490,0.0,0,0.992813,3575243.82,0.992813,0.992813,0.992055,64092.0,0.992813,125585.46,0.992311,33.27012,10609,192_490_135
2074784,135,192,500,0.0,0,0.992813,3575243.82,0.992813,0.992813,0.992055,82691.76,0.992813,143819.83,0.992332,29.779673,10610,192_500_135
2074983,135,192,510,0.0,0,0.993572,3450845.66,0.993572,0.993572,0.992813,119694.96,0.993572,302321.8,0.993029,41.76021,10611,192_510_135
2075182,135,192,520,841543.29,-1,0.993951,4334145.07,0.993951,0.993951,0.993572,105258.5,0.99433,16544.82,0.994227,28.20015,10612,192_520_135
2075381,135,192,530,0.0,0,0.995089,3415378.67,0.995089,0.995089,0.99433,85791.84,0.995089,14996.16,0.994976,18.160343,10613,192_530_135
2075580,135,192,540,0.0,0,0.995847,3359936.78,0.995847,0.995847,0.995089,121386.24,0.995847,268324.68,0.995325,26.869774,10614,192_540_135
2075779,135,193,0,0.0,0,1.000315,2257614.74,,,0.999859,16455.0,1.000771,90156.78,1.0,-30.37989,10615,193_0_135
2075978,135,193,10,0.0,0,0.999403,2257614.74,,,0.998948,75448.64,0.999859,195452.49,0.999202,-18.180012,10616,193_10_135
2076177,135,193,20,0.0,0,0.998948,2257614.74,,,0.998036,57487.5,0.998948,49889.92,0.998524,-15.730262,10617,193_20_135
2076376,135,193,30,0.0,0,0.998036,2257614.74,,,0.997125,26934.28,0.998036,70003.35,0.997378,-8.170009,10618,193_30_135
2076575,135,193,40,0.0,0,0.997581,2267412.33,,,0.997125,33202.9,0.998036,67167.3,0.997427,-10.700226,10619,193_40_135
2076774,135,193,50,0.0,0,0.996669,2267412.33,,,0.996213,29806.11,0.997125,45061.86,0.996576,-0.029802322,10620,193_50_135
2076973,135,193,60,0.0,0,0.996669,2267412.33,,,0.996213,21936.51,0.997125,112156.88,0.996363,6.519556,10621,193_60_135
2077172,135,193,70,0.0,0,0.996669,2267412.33,,,0.996213,26242.93,0.997125,126827.42,0.99637,0.079870224,10622,193_70_135
2077371,135,193,80,0.0,0,0.997125,2267412.33,,,0.996213,33598.82,0.997125,127166.56,0.996404,-6.5398216,10623,193_80_135
2077570,135,193,90,0.0,0,0.995758,2267412.33,,,0.995302,32661.72,0.996213,335747.74,0.995383,-3.0201674,10624,193_90_135
2077769,135,193,100,0.0,0,0.995758,2267412.33,,,0.995302,20398.56,0.996213,308215.07,0.995359,-2.4598837,10625,193_100_135
2077968,135,193,110,0.0,0,0.995758,2267412.33,,,0.995302,11684.4,0.996213,302750.07,0.995336,-5.440116,10626,193_110_135
2078167,135,193,120,0.0,0,0.995758,2267412.33,,,0.995302,14370.72,0.996213,354317.81,0.995338,-7.47025,10627,193_120_135
2078366,135,193,130,0.0,0,0.995758,2273424.74,,,0.995302,9795.24,0.996213,363269.48,0.995326,-3.9297342,10628,193_130_135
2078565,135,193,140,0.0,0,0.995758,2273424.74,,,0.995302,55659.24,0.996213,47162.95,0.995796,0.30994415,10629,193_140_135
2078764,135,193,150,0.0,0,0.996213,2273424.74,,,0.995302,78624.0,0.996213,46179.25,0.995876,-1.3202429,10630,193_150_135
2078963,135,193,160,0.0,0,0.996213,2275619.05,,,0.995302,59863.44,0.996213,45643.68,0.995819,-6.57022,10631,193_160_135
2079162,135,193,170,0.0,0,0.996213,2275619.05,,,0.995302,88320.96,0.996213,21215.13,0.996037,-10.070205,10632,193_170_135
2079361,135,193,180,0.0,0,0.996213,2363786.38,,,0.995302,70772.52,0.996213,47447.13,0.995848,-12.720227,10633,193_180_135
2079560,135,193,190,0.0,0,0.996213,2363786.38,,,0.995302,58028.88,0.996213,63842.13,0.995736,-16.059875,10634,193_190_135
2079759,135,193,200,0.0,0,0.995758,2363786.38,,,0.995302,56707.56,0.996213,50977.52,0.995782,-17.420053,10635,193_200_135
2079958,135,193,210,0.0,0,0.996213,2363786.38,,,0.995302,52066.56,0.996213,73416.81,0.99568,-13.279915,10636,193_210_135
2080157,135,193,220,0.0,0,0.995758,2363786.38,,,0.995302,50865.36,0.996213,77559.28,0.995663,3.7395954,10637,193_220_135
2080356,135,193,230,0.0,0,0.996213,2363786.38,,,0.995302,65454.48,0.996213,43512.33,0.99585,37.419796,10638,193_230_135
2080555,135,193,240,0.0,0,0.996213,2370917.88,,,0.995302,72257.64,0.996213,66683.93,0.995776,43.30993,10639,193_240_135
2080754,135,193,250,0.0,0,0.996213,2370917.88,,,0.995302,65683.8,0.996213,71176.16,0.99574,27.22025,10640,193_250_135
2080953,135,193,260,0.0,0,0.995758,2370917.88,,,0.995302,48779.64,0.996213,83013.35,0.99564,29.410124,10641,193_260_135
2081152,135,193,270,0.0,0,0.995758,2370917.88,,,0.995302,53245.92,0.996213,78750.65,0.99567,22.799969,10642,193_270_135
2081351,135,193,280,741489.9,1,0.996213,2873798.63,,,0.995302,104242.32,0.996213,14536.9,0.996102,17.750263,10643,193_280_135
2081550,135,193,290,3226171.73,1,0.996213,3190042.43,,,0.998948,11343.6,0.999859,20843.0,0.999269,-10.240078,10644,193_290_135
2081749,135,193,300,2159737.59,1,0.999859,4481404.21,,1.093738,0.998948,55084.96,0.999859,10476.35,0.999714,-17.910004,10645,193_300_135
2081948,135,193,310,1072446.55,1,0.999859,5568695.25,,1.039052,0.998948,86331.92,0.999859,52337.87,0.999515,-4.220009,10646,193_310_135
2082147,135,193,320,1072446.55,1,0.999859,5568695.25,,1.029937,0.998948,176028.56,0.999859,54992.61,0.999642,-4.36008,10647,193_320_135
2082346,135,193,330,1072446.55,1,0.999859,5568695.25,,1.029937,0.998948,199219.92,0.999859,108131.29,0.999539,2.399683,10648,193_330_135
2082545,135,193,340,1062407.58,1,1.000771,5578734.22,,1.039963,0.999859,60861.56,1.000771,76223.16,1.000264,-6.6900253,10649,193_340_135
2082744,135,193,350,1062407.58,1,1.000771,5578734.22,,1.040874,0.999859,267097.56,1.000771,54779.22,1.000616,-8.749962,10650,193_350_135
2082943,135,193,360,1062407.58,1,1.000771,5578734.22,,1.039963,0.999859,273679.56,1.000771,67175.64,1.000591,-10.510087,10651,193_360_135
2083142,135,193,370,1040464.49,1,1.000771,5600677.31,,1.039963,0.999859,246057.1,1.000771,31842.0,1.000666,-2.6398897,10652,193_370_135
2083341,135,193,380,1050503.46,1,1.000315,5590638.34,,1.030848,0.999859,245706.06,1.000771,114521.4,1.000481,-4.2402744,10653,193_380_135
2083540,135,193,390,1040464.49,1,1.000771,5600677.31,,1.029937,0.999859,285669.77,1.000771,124590.06,1.000494,-11.10971,10654,193_390_135
2083739,135,193,400,1040464.49,1,1.000771,5600677.31,,1.028114,0.999859,324788.79,1.000771,178677.54,1.000447,-10.669827,10655,193_400_135
2083938,135,193,410,1040464.49,1,1.000771,5600677.31,,1.028114,0.999859,322419.27,1.000771,157156.74,1.000472,-5.2398443,10656,193_410_135
2084137,135,193,420,1040464.49,1,1.000771,5600677.31,,1.024468,0.999859,432404.49,1.000771,166500.72,1.000517,2.1505356,10657,193_420_135
2084336,135,193,430,1040464.49,1,1.001682,5600677.31,,1.028114,1.000771,188976.78,1.001682,115230.15,1.001337,0.8404255,10658,193_430_135
2084535,135,193,440,1040464.49,1,1.001682,5600677.31,,1.012619,1.000771,206336.16,1.001682,129297.35,1.001331,-2.7298927,10659,193_440_135
2084734,135,193,450,1017336.48,1,1.001682,5623805.32,1.060926,1.008062,1.000771,270909.54,1.001682,360197.25,1.001162,2.0599365,10660,193_450_135
2084933,135,193,460,1017336.48,1,1.001682,5623805.32,1.009885,1.005328,1.000771,283975.74,1.001682,400915.2,1.001149,5.300045,10661,193_460_135
2085132,135,193,470,1017336.48,1,1.001682,5623805.32,1.008974,1.003505,1.000771,334846.08,1.001682,453128.69,1.001158,3.7503242,10662,193_470_135
2085331,135,193,480,0.0,0,1.001682,6641141.8,1.001682,1.001682,1.000771,276717.96,1.001682,402871.42,1.001142,7.289648,10663,193_480_135
2085530,135,193,490,0.0,0,1.001682,6641141.8,1.001682,1.001682,1.000771,335746.44,1.001682,369110.14,1.001205,8.690357,10664,193_490_135
2085729,135,193,500,0.0,0,1.001682,6641141.8,1.001682,1.001682,1.000771,320319.54,1.001682,316325.17,1.001229,13.0701065,10665,193_500_135
2085928,135,193,510,287772.64,1,1.001226,6353369.16,1.001682,1.001682,1.000771,256877.1,1.001682,339481.1,1.001163,17.83967,10666,193_510_135
2086127,135,193,520,287772.64,1,1.001226,6353369.16,1.001682,1.001682,1.000771,323042.58,1.001682,300422.64,1.001243,9.490252,10667,193_520_135
2086326,135,193,530,287772.64,1,1.001226,6353369.16,1.001682,1.001682,1.000771,316762.02,1.001682,357548.66,1.001199,12.389421,10668,193_530_135
2086525,135,193,540,0.0,0,1.001682,6641141.8,1.001682,1.001682,1.000771,343037.16,1.001682,308511.28,1.001251,10.570288,10669,193_540_135
2086724,135,194,0,124687.57,1,1.000363,2011512.59,,,0.999482,38533.25,1.000363,27014.08,1.0,-7.2199106,10670,194_0_135
2086923,135,194,10,123551.98,1,0.999922,2012648.18,,,0.999482,27092.45,1.000363,57538.4,0.999764,5.9998035,10671,194_10_135
2087122,135,194,20,123551.98,1,0.999922,2012648.18,,,0.999482,44469.3,1.000363,62332.32,0.999849,-6.250143,10672,194_20_135
2087321,135,194,30,114206.09,1,0.999482,2021994.07,,,0.998602,24857.28,0.999482,38408.4,0.998948,2.2804737,10673,194_30_135
2087520,135,194,40,114274.23,1,0.999482,2021994.07,,,0.998602,24108.84,0.999482,69155.55,0.998829,3.490448,10674,194_40_135
2087719,135,194,50,114274.23,1,0.999482,2021994.07,,,0.998602,39111.66,0.999482,73252.9,0.998908,-6.979704,10675,194_50_135
2087918,135,194,60,113411.18,1,0.999482,2022857.12,,,0.998602,31173.66,0.999482,88586.75,0.998831,-3.219843,10676,194_60_135
2088117,135,194,70,119089.12,1,0.999482,2022857.12,,,0.998602,65703.96,0.999482,10215.0,0.999364,-13.009906,10677,194_70_135
2088316,135,194,80,116159.3,1,0.999482,2025786.94,,,0.998602,53683.56,0.999482,47488.4,0.999069,-10.370016,10678,194_80_135
2088515,135,194,90,116159.3,1,0.999482,2025786.94,,,0.998602,82215.0,0.999482,97734.85,0.999004,6.560087,10679,194_90_135
2088714,135,194,100,116159.3,1,0.999482,2025786.94,,,0.998602,70886.34,0.999482,109073.5,0.998949,1.2397766,10680,194_100_135
2088913,135,194,110,108346.46,1,0.998602,2033599.78,,,0.997721,28460.96,0.998602,55894.86,0.998018,13.569593,10681,194_110_135
2089112,135,194,120,108346.46,1,0.998602,2033599.78,,,0.997721,46645.61,0.998602,62449.38,0.998098,15.319586,10682,194_120_135
2089311,135,194,130,108346.46,1,0.998602,2033599.78,,,0.997721,45433.3,0.998602,68176.08,0.998073,9.050369,10683,194_130_135
2089510,135,194,140,108346.46,1,0.998602,2033599.78,,,0.997721,49432.79,0.998602,73222.38,0.998076,10.399818,10684,194_140_135
2089709,135,194,150,99091.42,1,1.000363,2042854.83,,,0.999482,63401.1,1.000363,24151.36,1.00012,-13.210177,10685,194_150_135
2089908,135,194,160,99023.28,1,1.000363,2042922.96,,,0.999482,66806.1,1.000363,118393.92,0.9998,-3.3599138,10686,194_160_135
2090107,135,194,170,97887.69,1,1.000363,2044058.55,,,0.999482,69076.1,1.000363,154371.04,0.999755,-6.210208,10687,194_170_135
2090306,135,194,180,97887.69,1,1.000363,2044058.55,,,0.999482,48646.1,1.000363,114667.84,0.999745,-8.620024,10688,194_180_135
2090505,135,194,190,103929.02,1,1.000363,2057935.43,,,0.999482,61244.6,1.000363,154427.84,0.999732,-9.040236,10689,194_190_135
2090704,135,194,200,96672.61,1,0.999922,2065191.84,,,0.999482,36217.85,1.000363,154995.84,0.999649,-8.789897,10690,194_200_135
2090903,135,194,210,94946.52,1,0.999042,2066917.94,,,0.998602,4536.0,0.999482,57158.6,0.998666,0.6496906,10691,194_210_135
2091102,135,194,220,94946.52,1,1.001243,2066917.94,,,1.000363,68739.36,1.001243,42682.98,1.000906,-11.209846,10692,194_220_135
2091301,135,194,230,93810.93,1,1.001243,2068053.52,,,1.000363,56356.96,1.001243,100124.22,1.00068,4.9698353,10693,194_230_135
2091500,135,194,240,110152.04,1,1.001243,2084882.94,,,1.000363,59367.36,1.001243,286649.07,1.000514,1.5497208,10694,194_240_135
2091699,135,194,250,132046.18,1,1.000803,2111819.09,,,1.000363,68421.28,1.001243,285227.82,1.000533,-2.6100874,10695,194_250_135
