,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
942179,199,88,240,24523801.19,1,0.998818,6125787.89,,,0.998418,39511.68,0.998818,22448.03,0.998673,16.950369,4864,88_240_199
942376,199,88,250,24523801.19,1,0.999618,6125787.89,,,0.999218,34972.0,0.999618,54978.0,0.999374,33.6802,4865,88_250_199
942573,199,88,260,24439652.73,1,1.000018,6209936.35,,,0.999618,61575.36,1.000018,51350.0,0.999836,25.759935,4866,88_260_199
942770,199,88,270,23820464.06,1,1.000018,6829125.02,,,0.999618,35985.6,1.000018,7500.0,0.999949,21.829605,4867,88_270_199
942967,199,88,280,20264779.13,1,1.000418,10989173.89,,,1.000018,32500.0,1.000418,57598.03,1.000163,43.640137,4868,88_280_199
943164,199,88,290,20294328.59,1,1.000418,11773359.54,,,1.000418,40016.0,1.000818,72683.1,1.00056,34.970047,4869,88_290_199
943361,199,88,300,16037831.49,1,1.000818,16836941.87,,1.10082,1.000818,197658.0,1.001218,4305.16,1.00121,37.33039,4870,88_300_199
943558,199,88,310,14535008.99,1,1.003218,18337789.4,,1.10082,1.002818,63051.05,1.003218,37645.08,1.003069,5.9497356,4871,88_310_199
943755,199,88,320,14421986.06,1,1.002418,18452787.3,,1.10082,1.002018,107689.95,1.002418,30072.0,1.002331,14.419556,4872,88_320_199
943952,199,88,330,14155015.95,1,1.002818,18717782.45,,1.10082,1.002418,24934.7,1.002818,19429.25,1.002643,15.410185,4873,88_330_199
944149,199,88,340,12155677.54,1,1.005218,20707521.03,,1.10442,1.004818,61142.08,1.005218,4146.45,1.005193,-0.7098913,4874,88_340_199
944346,199,88,350,12020980.0,1,1.005218,20842218.57,,1.10442,1.004818,50993.6,1.005218,26436.76,1.005082,7.1299076,4875,88_350_199
944543,199,88,360,11933481.61,1,1.005618,20929716.97,,1.10602,1.005618,32883.12,1.006018,17605.0,1.005879,1.6605854,4876,88_360_199
944740,199,88,370,11473640.02,1,1.004818,21399158.37,,1.10442,1.004418,30132.0,1.004818,28812.64,1.004623,0.9202957,4877,88_370_199
944937,199,88,380,11449040.47,1,1.005018,21414158.1,,1.10442,1.004818,31575.84,1.005218,18746.98,1.005069,0.61035156,4878,88_380_199
945134,199,88,390,11384041.66,1,1.005418,21479156.91,,1.10442,1.005218,40961.9,1.005618,16818.66,1.005502,0.5197525,4879,88_390_199
945331,199,88,400,10984923.97,1,1.006018,21878274.61,,1.10642,1.005618,37358.04,1.006018,23238.6,1.005865,-5.1397085,4880,88_400_199
945528,199,88,410,10902425.47,1,1.006018,21960773.1,,1.10642,1.005618,75143.46,1.006018,28821.9,1.005908,-4.130006,4881,88_410_199
945725,199,88,420,10558331.77,1,1.006018,22304866.8,,1.10642,1.005618,70366.86,1.006018,31839.9,1.005894,-7.9399347,4882,88_420_199
945922,199,88,430,10461758.54,1,1.004818,22411039.86,,1.10442,1.004418,26089.29,1.004818,48481.6,1.004558,-0.6598234,4883,88_430_199
946119,199,88,440,10422159.26,1,1.005218,22441039.31,,1.10442,1.004818,25647.52,1.005218,43902.11,1.004966,-3.2299757,4884,88_440_199
946316,199,88,450,9805020.56,1,1.005618,23058178.01,,1.10602,1.005218,27266.05,1.005618,15084.0,1.005476,-4.5502186,4885,88_450_199
946513,199,88,460,9374403.44,1,1.005618,23488795.13,,1.10082,1.004818,49210.08,1.005618,15787.92,1.005424,-3.7002563,4886,88_460_199
946710,199,88,470,8631142.04,1,1.005218,24232056.53,,1.028819,1.005218,25130.0,1.005618,43441.92,1.005365,-5.8299303,4887,88_470_199
946907,199,88,480,2195659.82,1,1.005218,30667538.75,1.006818,1.006418,1.004818,49787.84,1.005218,11308.5,1.005144,-4.569888,4888,88_480_199
947104,199,88,490,2748274.7,1,1.004818,30124523.69,1.006418,1.006018,1.004018,139807.0,1.004818,89226.24,1.004507,0.74982643,4889,88_490_199
947301,199,88,500,2740149.85,1,1.004818,30132648.54,1.006418,1.006018,1.004418,94162.5,1.004818,110050.72,1.004603,-1.7297268,4890,88_500_199
947498,199,88,510,2740149.85,1,1.004818,30132648.54,1.006418,1.006018,1.004818,10048.0,1.005218,46490.5,1.00489,-6.6399574,4891,88_510_199
947695,199,88,520,1455873.36,1,1.005218,31407325.21,1.006418,1.006018,1.004818,203798.56,1.005218,125423.83,1.005066,-9.610057,4892,88_520_199
947892,199,88,530,1360075.11,1,1.005218,31503123.46,1.006418,1.006018,1.004818,17584.0,1.005218,175985.39,1.004855,-7.3701143,4893,88_530_199
948089,199,88,540,1347450.34,1,1.005218,31515748.23,1.006418,1.006018,1.004818,234319.36,1.005218,82853.61,1.005114,-7.8600645,4894,88_540_199
948286,199,89,0,7370404.11,1,0.999475,5898005.8,,,0.999475,47330.15,1.000277,24970.0,1.0,-1.6599894,4895,89_0_199
948483,199,89,10,7347862.43,1,0.999876,5920547.48,,,0.999475,43862.1,0.999876,33945.6,0.999701,6.4599514,4896,89_10_199
948680,199,89,20,7347862.43,1,0.999876,5920547.48,,,0.999876,63473.28,1.000277,29389.69,1.00015,7.519722,4897,89_20_199
948877,199,89,30,7217505.15,1,0.999876,6050904.77,,,0.999876,45676.8,1.000277,39952.0,1.00009,5.1903725,4898,89_30_199
949074,199,89,40,6974863.85,1,0.999876,6293546.06,,,0.999475,112998.55,0.999876,8211.84,0.999849,4.940033,4899,89_40_199
949271,199,89,50,6974938.74,1,0.999876,6293546.06,,,0.999475,109954.65,0.999876,2071.68,0.999869,3.5202503,4900,89_50_199
949468,199,89,60,6942486.71,1,1.000277,6325998.09,,,0.999876,58930.56,1.000277,26493.17,1.000152,0.6198883,4901,89_60_199
949665,199,89,70,6699945.27,1,1.000677,6568639.38,,,1.000277,69341.69,1.000677,49984.98,1.000509,-4.720092,4902,89_70_199
949862,199,89,80,6662450.7,1,1.000677,6606133.95,,,1.000277,73261.98,1.000677,8243.4,1.000637,-5.9199333,4903,89_80_199
950059,199,89,90,6662450.7,1,1.000277,6606133.95,,,0.999876,74880.0,1.000277,7491.0,1.00024,-0.32007694,4904,89_90_199
950256,199,89,100,6656359.7,1,1.000277,6612224.95,,,0.999876,79872.0,1.000277,14982.0,1.000213,0.009536743,4905,89_100_199
950453,199,89,110,6583567.32,1,1.000277,6685017.34,,,0.999876,74880.0,1.000277,24920.06,1.000177,0.79989433,4906,89_110_199
950650,199,89,120,6583567.32,1,1.000277,6685017.34,,,0.999876,101986.56,1.000277,9538.54,1.000242,0.84996223,4907,89_120_199
950847,199,89,130,6583567.32,1,1.000277,6685017.34,,,0.999876,96994.56,1.000277,30763.04,1.00018,2.1398067,4908,89_130_199
951044,199,89,140,6583567.32,1,1.000277,6685017.34,,,0.999876,84864.0,1.000277,25619.22,1.000184,1.8703938,4909,89_140_199
951241,199,89,150,6584740.58,1,1.000677,6685017.34,,,1.000277,61950.57,1.000677,23406.26,1.000567,-0.6902218,4910,89_150_199
951438,199,89,160,6596173.68,1,1.001078,6685017.34,,,1.000677,66471.78,1.001078,65173.92,1.000879,-1.8000603,4911,89_160_199
951635,199,89,170,6606158.92,1,1.001078,6685017.34,,,1.000677,89903.02,1.001078,14994.0,1.00102,-10.179877,4912,89_170_199
951832,199,89,180,6433014.88,1,1.001078,6983251.45,,,1.000677,74890.04,1.001078,33961.41,1.000953,-7.330179,4913,89_180_199
952029,199,89,190,6376348.65,1,1.001078,7113409.03,,,1.000677,88504.14,1.001078,20241.9,1.001003,-4.209876,4914,89_190_199
952226,199,89,200,6376348.65,1,1.001078,7113409.03,,,1.000677,90202.78,1.001078,5322.87,1.001055,-4.4202805,4915,89_200_199
952423,199,89,210,6376348.65,1,1.001078,7113409.03,,,1.000677,80210.78,1.001078,26314.47,1.000979,2.5296211,4916,89_210_199
952620,199,89,220,6376348.65,1,1.001078,7113409.03,,,1.000677,97871.64,1.001078,25339.86,1.000995,-1.5497208,4917,89_220_199
952817,199,89,230,6376348.65,1,1.000277,7113409.03,,,0.999876,64896.0,1.000277,44321.75,1.000114,5.489588,4918,89_230_199
953014,199,89,240,6372254.7,1,1.000277,7117502.98,,,0.999876,62849.28,1.000277,8964.23,1.000227,3.9100647,4919,89_240_199
953211,199,89,250,6372254.7,1,1.000677,7117502.98,,,1.000277,31362.32,1.000677,107638.82,1.000367,0.4196167,4920,89_250_199
953408,199,89,260,6321280.06,1,1.000677,7168477.62,,,1.000277,46169.53,1.000677,94998.94,1.000408,-0.770092,4921,89_260_199
953605,199,89,270,6832274.64,1,1.000677,7299908.33,,,1.000677,77687.8,1.001078,22491.0,1.000988,-10.200143,4922,89_270_199
953802,199,89,280,2127704.55,1,1.001078,12683225.01,,,1.000277,74335.69,1.000677,55005.96,1.000507,-6.520152,4923,89_280_199
953999,199,89,290,3839324.21,1,1.000277,13024570.39,,,1.000277,71389.23,1.000677,62450.0,1.00049,-6.2698126,4924,89_290_199
954196,199,89,300,2660466.95,1,1.000677,15249206.64,1.019505,1.012695,1.000277,68267.98,1.000677,40042.94,1.000529,-7.6401234,4925,89_300_199
954393,199,89,310,1705778.3,1,1.000277,16203895.3,1.012695,1.005084,0.999876,116787.84,1.000277,45095.82,1.000165,-1.7797947,4926,89_310_199
954590,199,89,320,1705778.3,1,1.000277,16203895.3,1.012695,1.005084,0.999876,138627.84,1.000277,101602.93,1.000107,-0.41007996,4927,89_320_199
954787,199,89,330,1674499.54,1,0.999876,16235174.06,1.012294,1.004282,0.999475,63896.95,0.999876,112369.92,0.999621,5.810261,4928,89_330_199
954984,199,89,340,1674499.54,1,0.999876,16235174.06,1.012294,1.004282,0.999475,84830.0,0.999876,125823.36,0.999637,10.319948,4929,89_340_199
955181,199,89,350,1674499.54,1,0.999876,16235174.06,1.012294,1.004282,0.999475,115219.1,0.999876,104108.16,0.999686,11.639595,4930,89_350_199
955378,199,89,360,1674499.54,1,0.999876,16235174.06,1.012294,1.004282,0.999475,148377.65,0.999876,101063.04,0.999714,13.970137,4931,89_360_199
955575,199,89,370,1667385.05,1,1.000277,16242288.54,1.012294,1.005084,0.999876,133386.24,1.000277,44421.63,1.000177,7.4398518,4932,89_370_199
955772,199,89,380,1667385.05,1,1.000277,16242288.54,1.012294,1.004683,0.999876,216627.84,1.000277,59403.63,1.00019,6.070137,4933,89_380_199
955969,199,89,390,1667385.05,1,1.000677,16242288.54,1.012294,1.005084,1.000277,133639.44,1.000677,80935.2,1.000526,2.3901463,4934,89_390_199
956166,199,89,400,1667385.05,1,1.001078,16242288.54,1.012294,1.005084,1.000677,111011.12,1.001078,92712.9,1.000895,-1.0800362,4935,89_400_199
956363,199,89,410,1617284.12,1,1.001078,16292389.47,1.012294,1.005084,1.000677,167166.16,1.001078,62400.03,1.000969,-1.9997358,4936,89_410_199
956560,199,89,420,1617284.12,1,1.001078,16292389.47,1.012294,1.004683,1.000677,221497.66,1.001078,54553.17,1.000999,-7.5900555,4937,89_420_199
956757,199,89,430,1535255.39,1,1.000677,16374418.21,1.011493,1.004282,1.000277,190071.64,1.000677,48111.48,1.000596,-4.7802925,4938,89_430_199
956954,199,89,440,1535255.39,1,1.000677,16374418.21,1.005885,1.003081,1.000277,114837.03,1.000677,132369.02,1.000463,-6.3997507,4939,89_440_199
957151,199,89,450,1535255.39,1,1.000677,16374418.21,1.005885,1.003081,1.000277,151767.66,1.000677,161695.54,1.000471,-9.549856,4940,89_450_199
957348,199,89,460,1311011.89,1,1.000677,16598661.7,1.00228,1.00228,1.000277,125474.25,1.000677,196217.9,1.000433,-10.660291,4941,89_460_199
957545,199,89,470,372399.47,1,1.000677,17537274.12,1.001078,1.001078,1.000277,132965.25,1.000677,234212.48,1.000422,-10.719895,4942,89_470_199
957742,199,89,480,0.0,0,1.000277,17909673.59,1.000277,1.000277,0.999876,42432.0,1.000277,134663.21,0.999972,-6.2298775,4943,89_480_199
957939,199,89,490,0.0,0,1.000277,17909673.59,1.000277,1.000277,0.999876,39936.0,1.000277,215091.58,0.999939,-4.490018,4944,89_490_199
958136,199,89,500,0.0,0,0.999876,17909673.59,0.999876,0.999876,0.999475,80438.8,0.999876,209788.8,0.999586,-5.210042,4945,89_500_199
958333,199,89,510,0.0,0,0.999475,17909673.59,0.999475,0.999475,0.999075,100907.24,0.999475,99899.8,0.999276,-5.019903,4946,89_510_199
958530,199,89,520,0.0,0,0.999475,17909673.59,0.999475,0.999475,0.999075,113352.3,0.999475,229265.55,0.999207,-5.220175,4947,89_520_199
958727,199,89,530,0.0,0,0.999475,17909673.59,0.999475,0.999475,0.999075,119911.52,0.999475,231111.85,0.999212,0.28014183,4948,89_530_199
958924,199,89,540,0.0,0,0.999475,17909673.59,0.999475,0.999475,0.999075,184381.42,0.999475,243262.5,0.999248,0.6401539,4949,89_540_199
959121,199,90,0,1885110.28,1,0.999846,4314524.18,,,0.999846,4978.0,1.00065,21024.04,1.0,3.310442,4950,90_0_199
959318,199,90,10,1882620.89,1,0.999846,4317013.56,,,0.999444,40629.04,0.999846,22401.0,0.999703,1.2099743,4951,90_10_199
959515,199,90,20,1882620.89,1,1.000248,4317013.56,,,0.999846,7467.0,1.000248,48081.9,0.9999,0.15974045,4952,90_20_199
959712,199,90,30,1882620.89,1,1.000248,4317013.56,,,0.999846,4978.0,1.000248,45591.9,0.999886,8.130074,4953,90_30_199
959909,199,90,40,1579488.71,1,1.000248,4620145.75,,,0.999846,35816.71,1.000248,18201.9,1.000112,8.490086,4954,90_40_199
960106,199,90,50,1579488.71,1,1.00065,4620145.75,,,1.000248,39192.6,1.00065,34649.81,1.000461,8.620024,4955,90_50_199
960303,199,90,60,1700472.73,1,1.00065,4620145.75,,,1.000248,17928.0,1.00065,57890.84,1.000343,5.7303905,4956,90_60_199
960500,199,90,70,1700472.73,1,1.000248,4620145.75,,,0.999846,40819.6,1.000248,30651.9,1.000076,9.77993,4957,90_70_199
960697,199,90,80,1752749.78,1,1.000248,4620145.75,,,0.999846,37036.32,1.000248,45467.4,1.000026,11.01017,4958,90_80_199
960894,199,90,90,1752749.78,1,1.001051,4620145.75,,,1.00065,39283.07,1.001051,44706.48,1.000837,5.6302547,4959,90_90_199
961091,199,90,100,1752749.78,1,1.001453,4620145.75,,,1.001051,40295.64,1.001453,59732.28,1.001213,0.74982643,4960,90_100_199
961288,199,90,110,1744858.43,1,1.001453,4628037.09,,,1.001051,48768.44,1.001453,74690.28,1.00121,2.2602081,4961,90_110_199
961485,199,90,120,1436448.75,1,1.001453,4936446.77,,,1.001051,58761.36,1.001453,52377.93,1.001264,7.2705746,4962,90_120_199
961682,199,90,130,1436448.75,1,1.001453,4936446.77,,,1.001051,65788.8,1.001453,57438.72,1.001266,5.2702427,4963,90_130_199
961879,199,90,140,1437793.02,1,1.001453,4936446.77,,,1.001051,31399.2,1.001453,53350.2,1.0012,4.249811,4964,90_140_199
962076,199,90,150,1437793.02,1,1.001453,4936446.77,,,1.001051,38875.2,1.001453,41483.52,1.001246,4.980564,4965,90_150_199
962273,199,90,160,1451185.9,1,1.001453,4971447.5,,,1.001051,31773.0,1.001453,65216.88,1.001183,6.5505505,4966,90_160_199
962470,199,90,170,1451185.9,1,1.001855,4971447.5,,,1.001453,67784.67,1.001855,43270.9,1.001698,3.4105778,4967,90_170_199
962667,199,90,180,800411.36,1,1.002256,5832450.44,,,1.001855,76715.44,1.002256,1197.6,1.00225,-0.119805336,4968,90_180_199
962864,199,90,190,834291.87,1,1.002256,5832450.44,,,1.001855,46986.96,1.002256,42415.0,1.002066,2.5200844,4969,90_190_199
963061,199,90,200,834291.87,1,1.002256,5832450.44,,,1.001855,37584.58,1.002256,60977.8,1.002008,10.390282,4970,90_200_199
963258,199,90,210,17002.49,1,1.002256,6649739.82,,,1.001453,57339.0,1.001855,19952.0,1.001751,1.540184,4971,90_210_199
963455,199,90,220,17002.49,1,1.001453,6649739.82,,,1.001051,40470.08,1.001453,24930.0,1.0013,5.799532,4972,90_220_199
963652,199,90,230,0.0,0,1.001051,6682226.27,,,1.001051,42962.08,1.001453,26625.24,1.001299,4.34041,4973,90_230_199
963849,199,90,240,0.0,0,1.001051,6684416.93,,,1.001051,32994.08,1.001453,41658.03,1.001229,5.199909,4974,90_240_199
964046,199,90,250,0.0,0,1.00065,7043137.04,,,1.00065,51488.97,1.001051,21605.64,1.000933,3.9994717,4975,90_250_199
964243,199,90,260,0.0,0,1.001051,7043137.04,,,1.001051,57440.6,1.001453,7479.0,1.001407,-9.099841,4976,90_260_199
964440,199,90,270,0.0,0,1.00065,7160287.41,,,1.00065,44887.82,1.001051,21182.0,1.000922,-5.620122,4977,90_270_199
964637,199,90,280,1143796.87,1,1.001453,7550896.52,,,1.001051,29555.12,1.001453,43477.92,1.001214,-8.739829,4978,90_280_199
964834,199,90,290,448785.99,1,1.001453,8538683.75,,,1.00065,34874.0,1.001051,37380.0,1.000843,-9.2202425,4979,90_290_199
965031,199,90,300,294120.62,1,1.001051,9286718.49,1.004667,1.002658,1.00065,29892.0,1.001051,33417.72,1.000839,-6.1899424,4980,90_300_199
965228,199,90,310,285308.2,1,1.001453,9295530.91,1.004667,1.002658,1.00065,48524.68,1.001051,60131.96,1.000829,-5.6797266,4981,90_310_199
965425,199,90,320,271417.44,1,1.000248,9319379.2,1.003863,1.001855,0.999846,62324.56,1.000248,36677.7,1.000099,2.0003319,4982,90_320_199
965622,199,90,330,271342.76,1,0.999846,9319453.88,1.003863,1.001051,0.999444,39982.16,0.999846,74894.01,0.999584,6.560087,4983,90_330_199
965819,199,90,340,271342.76,1,0.999846,9319453.88,1.003863,1.001051,0.999444,52670.96,0.999846,72454.79,0.999614,12.290478,4984,90_340_199
966016,199,90,350,271342.76,1,0.999846,9319453.88,1.003863,1.001051,0.999444,57572.32,0.999846,97344.79,0.999594,10.650158,4985,90_350_199
966213,199,90,360,271342.76,1,0.999846,9319453.88,1.003863,1.001051,0.999444,59836.4,0.999846,81589.42,0.999614,7.250309,4986,90_360_199
966410,199,90,370,236516.29,1,0.999846,9354280.35,1.003461,1.00065,0.999444,59811.52,0.999846,95054.91,0.9996,11.290312,4987,90_370_199
966607,199,90,380,236516.29,1,0.999846,9354280.35,1.003461,1.000248,0.999444,86955.6,0.999846,58367.05,0.999685,6.0999393,4988,90_380_199
966804,199,90,390,214983.13,1,1.000248,9375813.51,1.002658,1.001453,0.999846,40247.13,1.000248,64789.8,1.0,3.5595894,4989,90_390_199
967001,199,90,400,214983.13,1,1.00065,9375813.51,1.002658,1.001855,1.000248,71786.7,1.00065,34649.81,1.000519,-5.4097176,4990,90_400_199
967198,199,90,410,214559.93,1,1.000248,9376236.71,1.002658,1.001453,0.999846,68273.27,1.000248,23430.9,1.000145,-3.4099817,4991,90_410_199
967395,199,90,420,214510.15,1,1.000248,9376286.5,1.002658,1.001453,0.999846,75118.02,1.000248,55626.6,1.000077,-2.220273,4992,90_420_199
967592,199,90,430,214510.15,1,1.00065,9376286.5,1.002658,1.001453,1.000248,83290.5,1.00065,47852.11,1.000503,-12.699962,4993,90_430_199
967789,199,90,440,186355.22,1,1.000248,9404441.42,1.002658,1.001051,0.999846,76561.64,1.000248,24526.5,1.00015,-7.6001883,4994,90_440_199
967986,199,90,450,115880.79,1,1.000248,9474915.86,1.002256,1.00065,0.999846,73525.06,1.000248,71288.7,1.00005,-4.209876,4995,90_450_199
968183,199,90,460,126634.92,1,0.999846,9476085.87,1.00065,1.00065,0.999444,58816.32,0.999846,16800.75,0.999757,-6.16014,4996,90_460_199
968380,199,90,470,0.0,0,0.999846,9602720.79,0.999846,0.999846,0.999444,62846.88,0.999846,70015.57,0.999634,-6.4998865,4997,90_470_199
968577,199,90,480,0.0,0,0.999846,9602720.79,0.999846,0.999846,0.999444,70684.08,0.999846,85223.36,0.999627,-7.9399347,4998,90_480_199
968774,199,90,490,207963.07,1,0.999043,9504290.58,0.999846,0.999444,0.998641,93647.62,0.999043,44666.52,0.998913,3.1101704,4999,90_490_199
968971,199,90,500,84464.77,1,0.999444,9540660.47,0.999846,0.999846,0.999043,116043.42,0.999444,52870.0,0.999319,4.2700768,5000,90_500_199
969168,199,90,510,0.0,0,0.999846,9602720.79,0.999846,0.999846,0.999444,79839.92,0.999846,89852.9,0.999633,1.0502338,5001,90_510_199
969365,199,90,520,84464.77,1,0.999444,9540660.47,0.999846,0.999444,0.999043,48720.33,0.999444,100938.16,0.999173,8.950233,5002,90_520_199
969562,199,90,530,194595.08,1,0.999043,9517658.57,0.999846,0.999444,0.998641,143740.52,0.999043,64388.43,0.998918,7.7700615,5003,90_530_199
969759,199,90,540,194595.08,1,0.999043,9517658.57,0.999846,0.999043,0.998641,180732.2,0.999043,107214.57,0.998893,7.5399876,5004,90_540_199
969956,199,91,0,1334140.99,-1,1.000185,9646855.82,,,0.999792,22923.0,1.000185,20409.48,1.0,-3.259778,5005,91_0_199
970153,199,91,10,1328256.2,-1,0.998615,9678699.94,,,0.998615,26304.96,0.999007,98389.7,0.998698,7.150173,5006,91_10_199
970350,199,91,20,1332943.65,-1,0.999007,9762921.25,,,0.999007,48584.05,0.9994,23295.9,0.999273,-2.9999018,5007,91_20_199
970547,199,91,30,1303494.21,-1,0.9994,9792370.68,,,0.9994,25536.38,0.999792,46813.86,0.999538,-8.040071,5008,91_30_199
970744,199,91,40,1303239.46,-1,0.9994,9792625.44,,,0.9994,30730.22,0.999792,67189.86,0.999523,-8.299947,5009,91_40_199
970941,199,91,50,1294909.04,-1,0.999792,9800955.86,,,0.999792,65839.95,1.000185,79752.4,0.99997,-12.279749,5010,91_50_199
971138,199,91,60,1260644.78,-1,0.999792,9835220.12,,,0.999792,80306.91,1.000185,39290.16,1.000056,-11.600256,5011,91_60_199
971335,199,91,70,1614038.01,-1,0.9994,9835220.12,,,0.9994,1400.3,0.999792,152310.6,0.999403,-5.33998,5012,91_70_199
971532,199,91,80,1581072.99,-1,0.999007,9868338.0,,,0.999007,30540.0,0.9994,125441.42,0.999084,-1.5598536,5013,91_80_199
971729,199,91,90,1721722.07,-1,0.999007,9876260.82,,,0.998615,47928.96,0.999007,77800.65,0.998764,5.249977,5014,91_90_199
971926,199,91,100,1930109.95,-1,0.999007,9928739.92,,,0.998615,44570.88,0.9994,128522.08,0.998817,4.940033,5015,91_100_199
972123,199,91,110,2005746.09,-1,0.999007,9928739.92,,,0.998615,46911.36,0.999007,68155.1,0.998775,6.799698,5016,91_110_199
972320,199,91,120,2005746.09,-1,0.998615,9928739.92,,,0.998615,38083.68,0.999007,111496.45,0.998715,-0.99003315,5017,91_120_199
972517,199,91,130,2005746.09,-1,0.998615,9928739.92,,,0.998615,35081.76,0.999007,126766.45,0.9987,-5.8299303,5018,91_130_199
972714,199,91,140,2003198.56,-1,0.998615,9931287.45,,,0.998615,42535.68,0.999007,96201.0,0.998735,-5.67019,5019,91_140_199
972911,199,91,150,2041717.2,-1,0.999007,10004656.28,,,0.999007,58535.0,0.9994,42543.66,0.999235,-8.270144,5020,91_150_199
973108,199,91,160,2041666.25,-1,0.999007,10004707.23,,,0.999007,36495.3,0.9994,81777.52,0.999128,-9.350181,5021,91_160_199
973305,199,91,170,2316799.39,-1,0.999007,10004707.23,,,0.999007,28911.2,0.9994,70702.42,0.999121,-13.949871,5022,91_170_199
973502,199,91,180,2696101.0,-1,0.998615,10189785.22,,,0.998222,48342.43,0.998615,47318.4,0.998421,-11.309981,5023,91_180_199
973699,199,91,190,2703183.13,-1,0.99783,10217476.86,,,0.99783,25420.0,0.998222,75018.5,0.997929,-6.1500072,5024,91_190_199
973896,199,91,200,2705730.66,-1,0.99783,10217476.86,,,0.99783,25775.88,0.998222,98108.94,0.997911,-2.539754,5025,91_200_199
974093,199,91,210,2705730.66,-1,0.99783,10217476.86,,,0.99783,30936.14,0.998222,67796.38,0.997953,-2.6899576,5026,91_210_199
974290,199,91,220,2778997.59,-1,0.99783,10217476.86,,,0.99783,28470.4,0.998222,145917.34,0.997894,-2.0700693,5027,91_220_199
974487,199,91,230,2781545.12,-1,0.997437,10217476.86,,,0.997437,27036.24,0.99783,89351.3,0.997528,0.8094311,5028,91_230_199
974684,199,91,240,2782207.48,-1,0.997045,10219362.04,,,0.997045,53441.6,0.997437,100521.96,0.997181,8.300543,5029,91_240_199
