,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
395031,69,37,230,1494075.59,1,0.99977,1112471.65,,,0.999188,125049.11,0.99977,36198.26,0.99964,-8.440018,2058,37_230_69
395225,69,37,240,1530041.6,1,0.99977,1176722.43,,,0.999188,128534.62,0.99977,73788.1,0.999558,-8.8799,2059,37_240_69
395419,69,37,250,1572348.48,1,0.99977,1407829.35,,,0.999188,125375.34,0.99977,96173.64,0.999518,-11.780262,2060,37_250_69
395613,69,37,260,538218.45,1,0.99977,2441959.38,,,0.999188,115176.36,0.99977,113405.18,0.999482,-12.33995,2061,37_260_69
395807,69,37,270,538218.45,1,0.99977,2441959.38,,,0.999188,115107.68,0.99977,118610.72,0.999475,-3.1399727,2062,37_270_69
396001,69,37,280,328299.34,1,0.99977,2701488.55,,,0.999188,83497.71,0.99977,106017.78,0.999445,-2.989769,2063,37_280_69
396195,69,37,290,309723.49,1,0.99977,3027502.43,,,0.999188,74912.71,0.99977,81742.44,0.999467,1.4197826,2064,37_290_69
396389,69,37,300,0.0,0,0.999188,4250501.23,0.999188,0.999188,0.999188,57794.22,0.99977,128540.76,0.999369,2.169609,2065,37_300_69
396583,69,37,310,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,18876.0,0.999188,78466.9,0.998719,6.9999695,2066,37_310_69
396777,69,37,320,0.0,0,0.998024,4121243.57,0.998024,0.998024,0.998024,64175.3,0.998606,64418.64,0.998315,7.779598,2067,37_320_69
396971,69,37,330,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,60111.48,0.999188,68233.58,0.998879,3.1399727,2068,37_330_69
397165,69,37,340,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,65156.52,0.999188,72182.68,0.998883,5.2702427,2069,37_340_69
397359,69,37,350,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,67541.76,0.999188,52900.77,0.998933,3.5595894,2070,37_350_69
397553,69,37,360,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,83826.6,0.999188,57656.86,0.998951,10.839701,2071,37_360_69
397747,69,37,370,0.0,0,0.998606,4121243.57,0.998606,0.998606,0.998606,93470.52,0.999188,40692.9,0.999012,8.330345,2072,37_370_69
397941,69,37,380,0.0,0,0.998897,4121243.57,0.998897,0.998897,0.998606,95358.12,0.999188,83617.9,0.998916,8.319616,2073,37_380_69
398135,69,37,390,0.0,0,0.998897,4121243.57,0.998897,0.998897,0.998606,105997.32,0.999188,17873.97,0.999104,6.9594383,2074,37_390_69
398329,69,37,400,0.0,0,0.999188,4250501.23,0.999188,0.999188,0.999188,151370.72,0.99977,430273.1,0.99934,4.9602985,2075,37_400_69
398523,69,37,410,0.0,0,0.999479,4250501.23,0.999479,0.999479,0.999188,177469.12,0.99977,412405.9,0.999363,5.7196617,2076,37_410_69
398717,69,37,420,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,111824.62,1.000352,264038.4,0.999943,-2.5600195,2077,37_420_69
398911,69,37,430,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,172865.16,1.000352,221080.59,1.000026,-0.9202957,2078,37_430_69
399105,69,37,440,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,144689.96,1.000352,248498.64,0.999984,0.6496906,2079,37_440_69
399299,69,37,450,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,168518.62,1.000352,395473.14,0.999944,1.0502338,2080,37_450_69
399493,69,37,460,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,190509.02,1.000352,397793.79,0.999959,1.6498566,2081,37_460_69
399687,69,37,470,0.0,0,0.99977,4363193.56,0.99977,0.99977,0.99977,195164.8,1.000352,454520.79,0.999945,1.4901161,2082,37_470_69
399881,69,37,480,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,192244.2,1.000352,619837.02,0.999908,3.1602383,2083,37_480_69
400075,69,37,490,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,94301.02,1.000352,633932.82,0.999846,1.0299683,2084,37_490_69
400269,69,37,500,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,85831.28,1.000352,634035.96,0.99984,0.33020973,2085,37_500_69
400463,69,37,510,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,133162.18,1.000352,820891.26,0.999851,-1.2600422,2086,37_510_69
400657,69,37,520,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,179290.48,1.000352,826134.21,0.999874,-2.359748,2087,37_520_69
400851,69,37,530,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,23485.06,1.000352,834522.93,0.999786,-1.1301041,2088,37_530_69
401045,69,37,540,0.0,0,0.99977,4446346.69,0.99977,0.99977,0.99977,21457.82,1.000352,1023509.79,0.999782,-23.990273,2089,37_540_69
401239,69,38,0,422906.99,1,1.000644,938118.53,,,0.999509,79393.6,1.000077,12379.83,1.0,-5.5098534,2090,38_0_69
401433,69,38,10,422766.12,1,1.000077,938259.4,,,0.999509,128726.4,1.000077,19582.32,1.000002,0.6401539,2091,38_10_69
401627,69,38,20,422766.12,1,1.000077,938259.4,,,0.999509,120208.0,1.000077,25305.57,0.999978,0.23007393,2092,38_20_69
401821,69,38,30,422766.12,1,1.000077,938259.4,,,0.999509,111126.4,1.000077,30447.69,0.999954,-0.09000301,2093,38_30_69
402015,69,38,40,422766.12,1,1.000077,938259.4,,,0.999509,130873.6,1.000077,17680.44,1.000009,0.9405613,2094,38_40_69
402209,69,38,50,422766.12,1,1.000077,938259.4,,,0.999509,123006.4,1.000077,14880.45,1.000015,0.28967857,2095,38_50_69
402403,69,38,60,422766.12,1,1.000077,938259.4,,,0.998941,72382.85,0.999509,9574.4,0.999442,6.439686,2096,38_60_69
402597,69,38,70,439758.47,1,1.000077,938259.4,,,0.999509,36977.6,1.000077,6480.48,0.999992,3.7300587,2097,38_70_69
402791,69,38,80,414349.18,1,1.000077,963668.68,,,0.999509,50776.0,1.000077,7044.0,1.000007,4.1997433,2098,38_80_69
402985,69,38,90,414349.18,1,1.000077,963668.68,,,0.999509,63377.6,1.000077,8840.22,1.000007,3.0303001,2099,38_90_69
403179,69,38,100,414349.18,1,1.000077,963668.68,,,0.999509,60156.8,1.000077,10566.0,0.999992,-1.8399954,2100,38_100_69
403373,69,38,110,414349.18,1,1.000077,963668.68,,,0.999509,63166.4,1.000077,10566.0,0.999995,-2.0998716,2101,38_110_69
403567,69,38,120,414349.18,1,1.000077,963668.68,,,0.999509,138846.4,1.000077,12379.83,1.00003,-1.2302399,2102,38_120_69
403761,69,38,130,414349.18,1,1.000644,963668.68,,,1.000077,83031.15,1.000644,46146.78,1.000442,-7.380247,2103,38_130_69
403955,69,38,140,414349.18,1,1.000644,963668.68,,,1.000077,41383.5,1.000644,49600.3,1.000335,-6.6900253,2104,38_140_69
404149,69,38,150,414349.18,1,1.000644,963668.68,,,1.000077,60754.5,1.000644,46252.5,1.000399,-5.9497356,2105,38_150_69
404343,69,38,160,414349.18,1,1.000644,963668.68,,,1.000077,10566.0,1.000644,39186.88,1.000197,1.950264,2106,38_160_69
404537,69,38,170,414349.18,1,1.000644,963668.68,,,1.000077,10601.22,1.000644,44472.88,1.000186,0.059604645,2107,38_170_69
404731,69,38,180,414349.18,1,1.000644,963668.68,,,1.000077,17046.48,1.000644,56436.86,1.000208,-0.16987324,2108,38_180_69
404925,69,38,190,556644.7,1,1.000077,972156.05,,,0.999509,71843.2,1.000077,39869.04,0.999874,2.1195412,2109,38_190_69
405119,69,38,200,556644.7,1,1.000077,972156.05,,,0.999509,101780.8,1.000077,43655.19,0.999906,6.649494,2110,38_200_69
405313,69,38,210,556644.7,1,1.000077,972156.05,,,0.999509,143070.4,1.000077,47177.19,0.999936,8.209944,2111,38_210_69
405507,69,38,220,556644.7,1,1.000644,972156.05,,,1.000077,84545.61,1.000644,56313.52,1.000418,1.9097328,2112,38_220_69
405701,69,38,230,556644.7,1,1.000644,972156.05,,,1.000077,7061.61,1.000644,63361.52,1.000134,5.040169,2113,38_230_69
405895,69,38,240,569710.32,1,1.000077,975008.65,,,0.999509,189305.6,1.000077,17610.0,1.000028,3.219843,2114,38_240_69
406089,69,38,250,768265.47,1,1.000077,984217.98,,,0.999509,137772.8,1.000077,153207.0,0.999778,9.080172,2115,38_250_69
406283,69,38,260,1660777.59,1,1.000077,984217.98,,,1.000077,50558.31,1.000644,147585.12,1.000222,10.9303,2116,38_260_69
406477,69,38,270,1661041.72,1,1.000644,984217.98,,,1.000077,53921.82,1.000644,167266.66,1.000215,10.9303,2117,38_270_69
406671,69,38,280,1658241.95,1,1.000644,1001104.68,,,1.000077,58359.54,1.000644,167707.16,1.000223,10.6704235,2118,38_280_69
406865,69,38,290,0.0,0,1.000644,2936577.24,,,1.000077,2465.4,1.000644,153311.62,1.000086,10.4904175,2119,38_290_69
407059,69,38,300,3660292.82,1,1.000077,3453866.6,1.080719,1.01257,0.999509,56513.6,1.000077,15849.0,0.999952,11.75046,2120,38_300_69
407253,69,38,310,2723671.03,1,1.000644,4390488.39,1.030743,1.010299,1.000077,166238.4,1.000644,138827.98,1.000386,11.99007,2121,38_310_69
407447,69,38,320,2534994.33,1,1.001212,4390488.39,1.030743,1.010299,1.000644,85633.2,1.001212,68862.78,1.000959,6.1297417,2122,38_320_69
407641,69,38,330,2534994.33,1,1.001212,4390488.39,1.030743,1.010299,1.000644,88135.24,1.001212,84394.81,1.000935,3.5595894,2123,38_330_69
407835,69,38,340,2676726.36,1,1.000644,4437433.06,1.030743,1.008027,1.000077,299176.29,1.000644,17567.14,1.000613,6.6804886,2124,38_340_69
408029,69,38,350,2676726.36,1,1.000644,4437433.06,1.030743,1.008027,1.000077,303578.79,1.000644,22906.0,1.000605,6.7198277,2125,38_350_69
408223,69,38,360,2676726.36,1,1.000644,4437433.06,1.030743,1.008595,1.000077,311432.85,1.000644,25549.0,1.000601,10.290146,2126,38_360_69
408417,69,38,370,2488049.66,1,1.001212,4437433.06,1.030743,1.010299,1.000644,113649.0,1.001212,101672.21,1.000944,-1.9901991,2127,38_370_69
408611,69,38,380,2488049.66,1,1.001212,4437433.06,1.030743,1.010299,1.000644,180763.58,1.001212,98146.21,1.001013,-3.0601025,2128,38_380_69
408805,69,38,390,2488049.66,1,1.001212,4437433.06,1.030743,1.009731,1.000644,269480.28,1.001212,121488.33,1.001036,-4.069805,2129,38_390_69
408999,69,38,400,2488049.66,1,1.001212,4437433.06,1.030743,1.009731,1.000644,513993.02,1.001212,125754.79,1.001101,-4.7802925,2130,38_400_69
409193,69,38,410,2488049.66,1,1.001212,4437433.06,1.030743,1.009731,1.000644,516865.08,1.001212,123833.12,1.001103,-5.26011,2131,38_410_69
409387,69,38,420,2470441.01,1,1.00178,4455041.71,1.030743,1.005188,1.001212,218153.62,1.00178,207781.56,1.001503,-5.6898594,2132,38_420_69
409581,69,38,430,2305958.59,1,1.001212,4619524.12,1.030175,1.00462,1.000644,135920.68,1.001212,72283.0,1.001015,1.9204617,2133,38_430_69
409775,69,38,440,2305958.59,1,1.001212,4619524.12,1.030175,1.00462,1.000644,165821.82,1.001212,50668.62,1.00108,2.5594234,2134,38_440_69
409969,69,38,450,2305958.59,1,1.001212,4619524.12,1.020521,1.00462,1.000644,171460.22,1.001212,118790.94,1.00098,5.300045,2135,38_450_69
410163,69,38,460,2254893.5,1,1.001212,4670589.21,1.019385,1.003484,1.000644,203176.22,1.001212,138800.99,1.000982,4.5597553,2136,38_460_69
410357,69,38,470,2237284.85,1,1.001212,4688197.87,1.017682,1.002916,1.000644,280069.9,1.001212,196486.35,1.000978,4.4703484,2137,38_470_69
410551,69,38,480,1261149.24,1,1.00178,5664333.47,1.006891,1.002348,1.001212,58073.22,1.00178,308012.04,1.001303,1.6999245,2138,38_480_69
410745,69,38,490,1230052.36,1,1.00178,5695430.35,1.006891,1.002348,1.001212,47248.4,1.00178,384746.04,1.001275,2.5904179,2139,38_490_69
410939,69,38,500,1230052.36,1,1.00178,5695430.35,1.006891,1.002348,1.001212,49011.4,1.00178,396564.84,1.001275,1.4698505,2140,38_500_69
411133,69,38,510,1222427.82,1,1.00178,5703054.9,1.006891,1.002348,1.001212,399672.1,1.00178,567813.96,1.001447,0.76055527,2141,38_510_69
411327,69,38,520,1222427.82,1,1.00178,5703054.9,1.006891,1.002348,1.001212,415045.46,1.00178,606392.64,1.001443,-0.12993813,2142,38_520_69
411521,69,38,530,1222427.82,1,1.00178,5703054.9,1.006891,1.002348,1.001212,446550.27,1.00178,505227.24,1.001479,-0.5501509,2143,38_530_69
411715,69,38,540,1222427.82,1,1.00178,5703054.9,1.006891,1.002348,1.001212,592861.64,1.00178,740721.24,1.001465,6.1404705,2144,38_540_69
411909,69,39,0,666320.96,1,1.000478,391953.51,,,0.999915,13703.0,1.000478,76634.4,1.0,-0.51021576,2145,39_0_69
412103,69,39,10,664741.08,1,1.000478,393533.39,,,0.999915,84916.0,1.000478,51202.08,1.000266,-1.770258,2146,39_10_69
412297,69,39,20,614788.31,1,0.999915,443486.16,,,0.999351,53361.92,0.999915,62586.5,0.999611,2.9194355,2147,39_20_69
412491,69,39,30,614788.31,1,0.999915,443486.16,,,0.999351,67553.92,0.999915,55025.0,0.999662,1.1503696,2148,39_30_69
412685,69,39,40,614788.31,1,0.999915,443486.16,,,0.999351,71101.92,0.999915,53250.0,0.999673,0.38981438,2149,39_40_69
412879,69,39,50,614788.31,1,0.999915,443486.16,,,0.999351,87245.32,0.999915,51475.0,0.999706,-0.29981136,2150,39_50_69
413073,69,39,60,614788.31,1,0.999915,443486.16,,,0.999351,98084.46,0.999915,51475.0,0.999721,-2.9700994,2151,39_60_69
413267,69,39,70,614788.31,1,0.999915,443486.16,,,0.999351,144048.8,0.999915,69757.5,0.999731,-1.8197298,2152,39_70_69
413461,69,39,80,620113.76,1,0.999915,445261.32,,,0.999351,159021.36,0.999915,68657.0,0.999745,-0.8702278,2153,39_80_69
413655,69,39,90,618338.61,1,0.999915,447036.47,,,0.999351,157247.36,0.999915,72260.25,0.999737,-2.6798248,2154,39_90_69
413849,69,39,100,618338.61,1,0.999915,447036.47,,,0.999351,162569.36,0.999915,82218.0,0.999725,-1.4299154,2155,39_100_69
414043,69,39,110,614788.31,1,0.999915,450586.77,,,0.999351,164343.36,0.999915,76520.25,0.999736,-1.4001131,2156,39_110_69
414237,69,39,120,614788.31,1,0.999915,450586.77,,,0.999351,212950.96,0.999915,90116.75,0.999747,-15.410185,2157,39_120_69
414431,69,39,130,614788.31,1,0.999915,450586.77,,,0.999351,216498.96,0.999915,86833.0,0.999753,-17.359852,2158,39_130_69
414625,69,39,140,616066.42,1,0.999915,450586.77,,,0.999351,216569.92,0.999915,86584.5,0.999754,-18.180012,2159,39_140_69
414819,69,39,150,616066.42,1,0.999915,450586.77,,,0.999351,164148.22,0.999915,88128.75,0.999718,-16.250015,2160,39_150_69
415013,69,39,160,616066.42,1,0.999915,450586.77,,,0.999351,153504.22,0.999915,146650.5,0.999639,-16.01994,2161,39_160_69
415207,69,39,170,606800.13,1,0.999915,459853.06,,,0.999351,155225.0,0.999915,176807.75,0.999615,-14.3402815,2162,39_170_69
415401,69,39,180,564498.26,1,0.998225,527486.35,,,0.997661,75178.95,0.998225,72722.88,0.997948,-8.730292,2163,39_180_69
415595,69,39,190,461060.17,1,0.998225,630924.44,,,0.997661,61861.03,0.998225,128009.28,0.997845,-1.2499094,2164,39_190_69
415789,69,39,200,460154.84,1,0.998225,631829.77,,,0.997661,67298.0,0.998225,135682.04,0.997848,-9.520054,2165,39_200_69
415983,69,39,210,460154.84,1,0.998225,631829.77,,,0.997661,82599.44,0.998225,135682.04,0.997874,-12.599826,2166,39_210_69
416177,69,39,220,460154.84,1,0.998225,631829.77,,,0.997661,128486.05,0.998225,138783.04,0.997932,-8.760095,2167,39_220_69
416371,69,39,230,460154.84,1,0.998225,631829.77,,,0.997661,125493.06,0.998225,151594.6,0.997916,-11.730194,2168,39_230_69
416565,69,39,240,387941.67,1,0.997098,704504.48,,,0.996535,35150.03,0.997098,103385.7,0.996678,1.4901161,2169,39_240_69
416759,69,39,250,0.0,0,0.997661,1445594.84,,,0.997098,74304.6,0.997661,77286.44,0.997374,-6.3198805,2170,39_250_69
416953,69,39,260,1310594.54,1,0.995971,1636086.37,,,0.995971,111649.2,0.996535,28445.52,0.99642,3.3795834,2171,39_260_69
417147,69,39,270,1087404.71,1,0.995971,1859276.2,,,0.995408,25444.8,0.995971,17.68,0.995971,6.970167,2172,39_270_69
417341,69,39,280,1002108.67,1,0.995971,1944572.24,,,0.995971,161188.56,0.996535,21174.93,0.996469,3.260374,2173,39_280_69
417535,69,39,290,0.0,0,0.997098,2971639.55,,,0.995971,11438.96,0.996535,20095.84,0.996176,4.5597553,2174,39_290_69
417729,69,39,300,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,17813.83,0.997098,96411.9,0.996622,3.7002563,2175,39_300_69
417923,69,39,310,1473748.74,1,0.996535,3340320.82,0.997098,0.997098,0.995971,89867.44,0.996535,12170.72,0.996467,3.6001205,2176,39_310_69
418117,69,39,320,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,81480.14,0.997098,141847.8,0.99674,0.30994415,2177,39_320_69
418311,69,39,330,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,47161.54,0.997098,142644.3,0.996675,-0.90003014,2178,39_330_69
418505,69,39,340,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,88025.44,0.997098,143228.4,0.996749,-0.14007092,2179,39_340_69
418699,69,39,350,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,119867.44,0.997098,164362.2,0.996772,-1.72019,2180,39_350_69
418893,69,39,360,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,151939.41,0.997098,163070.1,0.996806,-5.159974,2181,39_360_69
419087,69,39,370,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,56767.21,0.997098,48409.5,0.996839,-1.5598536,2182,39_370_69
419281,69,39,380,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,50363.43,0.997098,126289.5,0.996695,0.5698204,2183,39_380_69
419475,69,39,390,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,71343.77,0.997098,141900.9,0.996723,3.709793,2184,39_390_69
419669,69,39,400,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,199525.51,0.997098,143582.4,0.996862,-6.0099363,2185,39_400_69
419863,69,39,410,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,230164.59,0.997098,154202.4,0.996872,-4.8798323,2186,39_410_69
420057,69,39,420,0.0,0,0.997098,4727814.94,0.997098,0.997098,0.996535,236462.23,0.997098,178274.4,0.996856,-3.1501055,2187,39_420_69
420251,69,39,430,0.0,0,0.997661,4727814.94,0.997661,0.997661,0.997098,96057.9,0.997661,129725.75,0.997338,-6.2400103,2188,39_430_69
420445,69,39,440,0.0,0,0.997661,4727814.94,0.997661,0.997661,0.997098,311272.2,0.997661,177578.17,0.997457,-6.390214,2189,39_440_69
420639,69,39,450,0.0,0,0.997661,4727814.94,0.997661,0.997661,0.997098,334034.4,0.997661,159071.22,0.99748,-9.480119,2190,39_450_69
420833,69,39,460,0.0,0,0.997098,4932401.18,0.997098,0.997098,0.996535,166958.22,0.997098,266402.7,0.996752,-0.39994717,2191,39_460_69
421027,69,39,470,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,222593.27,0.997098,391878.0,0.996739,0.3004074,2192,39_470_69
421221,69,39,480,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,293353.27,0.997098,380373.0,0.99678,6.170273,2193,39_480_69
421415,69,39,490,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,439543.43,0.997098,610455.3,0.99677,8.480549,2194,39_490_69
421609,69,39,500,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,397087.43,0.997098,774658.2,0.996725,6.1297417,2195,39_500_69
421803,69,39,510,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,90077.48,0.997098,515689.5,0.996618,5.569458,2196,39_510_69
421997,69,39,520,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,204567.16,0.997098,628031.4,0.996673,5.6898594,2197,39_520_69
422191,69,39,530,0.0,0,0.997098,4946602.39,0.997098,0.997098,0.996535,243573.61,0.997098,605941.8,0.996696,-1.7100573,2198,39_530_69
422385,69,39,540,0.0,0,0.997661,4907282.78,0.997661,0.997661,0.997098,94783.5,0.997661,117222.49,0.99735,-4.9102306,2199,39_540_69
422579,69,40,0,572087.41,1,0.999845,533042.72,,,0.999845,5861.76,1.000432,16333.9,1.0,-11.190176,2200,40_0_69
422773,69,40,10,540592.61,1,0.999845,564537.52,,,0.999258,120776.76,0.999845,47712.0,0.999679,-13.210177,2201,40_10_69
422967,69,40,20,540592.61,1,0.999845,564537.52,,,0.999258,120112.59,0.999845,49347.84,0.999674,-17.340183,2202,40_20_69
423161,69,40,30,509762.47,1,0.999845,595367.66,,,0.999258,17830.41,0.999845,77600.16,0.999368,-17.939806,2203,40_30_69
423355,69,40,40,522220.64,1,0.999258,582909.49,,,0.998671,25547.02,0.999258,47666.97,0.998876,-12.649894,2204,40_40_69
423549,69,40,50,521982.04,1,0.999258,583148.08,,,0.998671,7148.4,0.999258,37346.79,0.998766,-10.3497505,2205,40_50_69
423743,69,40,60,518607.6,1,0.999258,586522.53,,,0.998671,73441.3,0.999258,53882.92,0.99901,-7.7599287,2206,40_60_69
423937,69,40,70,518369.0,1,0.999258,586761.12,,,0.998671,15896.68,0.999258,72615.92,0.998777,-3.9100647,2207,40_70_69
424131,69,40,80,520073.27,1,0.998671,586761.12,,,0.998085,62545.77,0.998671,29155.26,0.998485,-2.5099516,2208,40_80_69
424325,69,40,90,509762.47,1,0.998671,597071.92,,,0.998085,60861.78,0.998671,12441.62,0.998572,-1.6999245,2209,40_90_69
424519,69,40,100,509762.47,1,0.999258,597071.92,,,0.998671,59195.56,0.999258,41757.56,0.999016,-0.99003315,2210,40_100_69
424713,69,40,110,509762.47,1,0.999258,597071.92,,,0.998671,64403.68,0.999258,36648.56,0.999045,0.90003014,2211,40_110_69
424907,69,40,120,509762.47,1,0.999258,597071.92,,,0.998671,105149.56,0.999258,42677.18,0.999089,-0.5400181,2212,40_120_69
425101,69,40,130,490248.64,1,0.999258,616585.75,,,0.998671,95992.8,0.999258,42677.18,0.999078,-2.5999546,2213,40_130_69
425295,69,40,140,490248.64,1,0.999258,616585.75,,,0.998671,92061.18,0.999258,56386.33,0.999035,2.2101402,2214,40_140_69
425489,69,40,150,491407.54,1,0.999258,616585.75,,,0.998671,92112.24,0.999258,55279.38,0.999038,5.2702427,2215,40_150_69
425683,69,40,160,491407.54,1,0.999258,616585.75,,,0.998671,93678.08,0.999258,59519.85,0.99903,5.9998035,2216,40_160_69
425877,69,40,170,491407.54,1,0.999258,616585.75,,,0.998671,98001.16,0.999258,62874.76,0.999029,15.670061,2217,40_170_69
426071,69,40,180,557942.02,1,0.999258,616585.75,,,0.998671,111532.06,0.999258,61188.79,0.99905,15.35058,2218,40_180_69
426265,69,40,190,524521.4,1,0.999258,660623.94,,,0.998671,114833.94,0.999258,51600.9,0.999076,22.569895,2219,40_190_69
426459,69,40,200,524521.4,1,0.999258,660623.94,,,0.998671,135257.94,0.999258,6812.0,0.99923,25.680065,2220,40_200_69
426653,69,40,210,524521.4,1,0.999258,660623.94,,,0.998671,140380.96,0.999258,18733.0,0.999189,25.73967,2221,40_210_69
426847,69,40,220,524521.4,1,0.999258,660623.94,,,0.998671,135274.96,0.999258,18733.0,0.999187,27.639866,2222,40_220_69
427041,69,40,230,507461.71,1,1.000432,677666.58,,,0.999845,51222.24,1.000432,37510.0,1.000184,22.059679,2223,40_230_69
427235,69,40,240,440790.89,1,1.000432,750949.94,,,0.999845,88403.52,1.000432,26427.5,1.000297,19.259453,2224,40_240_69
427429,69,40,250,687806.95,1,1.001605,759471.26,,,1.001018,46062.0,1.002192,52589.32,1.001567,7.389784,2225,40_250_69
427623,69,40,260,664134.72,1,1.002192,846405.78,,,1.001605,58038.0,1.002192,23860.76,1.002021,4.899502,2226,40_260_69
